,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
0,2.21,1.719,challenger,favori,0.3211292,0.6788708
1,3.25,1.385,challenger,favori,0.28404623,0.71595377
2,2.18,1.746,favori,favori,0.4467557,0.5532443
3,1.82,2.06,favori,favori,0.49561393,0.50438607
4,2.9,1.455,favori,favori,0.4241547,0.5758453
5,1.463,2.91,challenger,challenger,0.6938914,0.30610856
6,1.971,1.885,favori,favori,0.42998838,0.5700116
7,2.06,1.82,favori,challenger,0.5941761,0.4058239
8,6.85,1.131,favori,favori,0.16913205,0.83086795
9,1.714,2.24,challenger,favori,0.40876096,0.59123904
10,4.55,1.241,favori,favori,0.2615658,0.7384342
11,1.7519999999999998,2.17,favori,favori,0.43048525,0.56951475
12,2.21,1.73,favori,favori,0.28478682,0.7152132
13,2.93,1.459,favori,favori,0.36487615,0.63512385
14,1.862,2.0,challenger,favori,0.4611305,0.5388695
15,5.85,1.154,favori,favori,0.21519148,0.7848085
16,6.5,1.133,favori,favori,0.24803096,0.75196904
17,6.0,1.148,favori,favori,0.14085537,0.8591446
18,1.952,1.901,challenger,challenger,0.60595196,0.39404804
19,2.69,1.529,favori,favori,0.2897995,0.7102005
20,2.9,1.465,challenger,favori,0.4144411,0.5855589
21,3.25,1.392,challenger,favori,0.27488673,0.7251133
22,6.25,1.143,favori,favori,0.1254611,0.8745389
23,3.25,1.392,favori,favori,0.3250563,0.6749437
24,1.885,1.971,challenger,favori,0.4336648,0.5663352
25,2.27,1.69,favori,favori,0.29429972,0.7057003
26,2.75,1.513,favori,favori,0.3779859,0.6220141
27,1.676,2.3,challenger,favori,0.3300779,0.6699221
28,2.7,1.526,favori,favori,0.366234,0.633766
29,2.51,1.592,favori,favori,0.34964335,0.65035665
30,1.633,2.4,favori,challenger,0.5969726,0.4030274
31,2.4,1.633,favori,favori,0.40004516,0.59995484
32,2.12,1.781,challenger,favori,0.28512508,0.7148749
33,4.5,1.23,favori,favori,0.34344047,0.6565595
34,1.357,3.4,favori,challenger,0.59818906,0.40181094
35,2.7,1.526,challenger,favori,0.36805844,0.63194156
36,3.45,1.345,favori,favori,0.18067324,0.81932676
37,2.34,1.658,favori,favori,0.29997724,0.70002276
38,1.943,1.909,challenger,favori,0.4673484,0.5326516
39,5.25,1.182,favori,favori,0.13982141,0.8601786
40,2.0,1.862,challenger,challenger,0.5713558,0.42864418
41,1.952,1.901,favori,favori,0.44193572,0.5580643
42,3.9,1.294,favori,favori,0.42947876,0.57052124
43,3.45,1.345,favori,favori,0.18662131,0.8133787
44,4.25,1.256,challenger,favori,0.21743912,0.7825609
45,1.794,2.1,favori,favori,0.47041,0.52959
46,2.48,1.602,challenger,favori,0.40401715,0.59598285
47,2.72,1.513,favori,favori,0.33806086,0.66193914
48,2.48,1.602,favori,favori,0.26761454,0.73238546
49,1.621,2.43,favori,challenger,0.58884656,0.41115347
50,1.952,1.901,challenger,favori,0.19809836,0.80190164
51,1.5,2.78,challenger,challenger,0.50782156,0.49217847
52,2.48,1.602,challenger,challenger,0.5111398,0.4888602
53,1.847,2.02,challenger,favori,0.47611248,0.5238875
54,1.541,2.65,favori,challenger,0.5973201,0.4026799
55,3.65,1.3230000000000002,favori,favori,0.32655865,0.67344135
56,2.39,1.645,favori,favori,0.38254052,0.6174595
57,2.49,1.599,favori,favori,0.32130545,0.67869455
58,6.25,1.148,favori,favori,0.16477138,0.8352286
59,5.05,1.211,favori,favori,0.133084,0.866916
60,3.6,1.328,favori,favori,0.33441556,0.66558444
61,2.63,1.5519999999999998,favori,favori,0.37539214,0.62460786
62,4.1,1.278,favori,favori,0.18272269,0.8172773
63,3.3,1.37,favori,favori,0.35207403,0.647926
64,1.641,2.4,challenger,challenger,0.5531514,0.44684857
65,2.36,1.658,favori,favori,0.2071262,0.7928738
66,2.0,1.862,favori,challenger,0.5121676,0.4878324
67,2.63,1.5519999999999998,challenger,favori,0.29570115,0.70429885
68,1.633,2.42,challenger,challenger,0.65665144,0.34334856
69,4.2,1.263,favori,favori,0.2878059,0.7121941
70,2.8,1.4880000000000002,challenger,favori,0.35255504,0.64744496
71,1.629,2.43,challenger,favori,0.4655087,0.5344913
72,3.26,1.383,challenger,favori,0.20567018,0.7943298
73,2.34,1.6669999999999998,favori,favori,0.3676707,0.6323293
74,2.7,1.526,favori,favori,0.39769316,0.60230684
75,2.25,1.709,challenger,favori,0.4936682,0.5063318
76,2.2,1.725,favori,favori,0.40919673,0.59080327
77,2.16,1.746,challenger,favori,0.38692737,0.61307263
78,2.5,1.595,challenger,favori,0.44191122,0.5580888
79,2.13,1.775,favori,favori,0.35236984,0.64763016
80,5.65,1.167,favori,favori,0.17158765,0.82841235
81,2.22,1.725,challenger,favori,0.46394885,0.53605115
82,2.49,1.606,challenger,favori,0.35822213,0.6417779
83,3.85,1.2990000000000002,favori,favori,0.16885406,0.83114594
84,2.65,1.5519999999999998,favori,favori,0.47746974,0.52253026
85,2.23,1.719,favori,challenger,0.5560192,0.44398084
86,1.426,3.05,favori,challenger,0.57000005,0.42999998
87,2.8,1.4880000000000002,challenger,favori,0.35690737,0.64309263
88,1.98,1.877,favori,challenger,0.5016757,0.4983243
89,3.35,1.364,favori,favori,0.27191472,0.7280853
90,3.05,1.408,challenger,favori,0.312329,0.687671
91,1.735,2.2,challenger,challenger,0.5022975,0.49770248
92,2.7,1.5319999999999998,favori,favori,0.24859256,0.75140744
93,1.602,2.5,favori,challenger,0.50175226,0.49824777
94,2.95,1.455,favori,favori,0.17392975,0.82607025
95,2.55,1.578,favori,favori,0.45503795,0.54496205
96,2.37,1.654,favori,favori,0.39710236,0.60289764
97,3.28,1.3730000000000002,favori,favori,0.13022685,0.86977315
98,1.556,2.62,challenger,challenger,0.50742763,0.49257237
99,2.2,1.735,challenger,favori,0.37553048,0.6244695
100,4.95,1.208,favori,favori,0.16661352,0.8333865
101,2.25,1.709,favori,favori,0.3350643,0.6649357
102,2.3,1.685,favori,favori,0.29203832,0.7079617
103,2.62,1.5490000000000002,challenger,favori,0.34135324,0.65864676
104,4.65,1.235,favori,favori,0.36622703,0.63377297
105,2.75,1.513,favori,favori,0.2807091,0.7192909
106,2.58,1.575,favori,challenger,0.51748466,0.48251534
107,3.55,1.339,challenger,favori,0.25339097,0.74660903
108,1.893,1.962,challenger,challenger,0.505315,0.494685
109,5.0,1.211,favori,favori,0.09500027,0.90499973
110,3.65,1.3230000000000002,favori,favori,0.26953655,0.73046345
111,1.709,2.25,challenger,favori,0.43682045,0.56317955
112,4.6,1.235,favori,favori,0.3109554,0.6890446
113,1.847,2.02,challenger,favori,0.34985298,0.650147
114,1.129,7.0,challenger,challenger,0.5791924,0.42080763
115,1.694,2.28,favori,favori,0.38465643,0.6153436
116,3.75,1.3130000000000002,favori,favori,0.36233371,0.6376663
117,23.5,1.029,favori,favori,0.051513493,0.9484865
118,2.72,1.513,challenger,favori,0.3586046,0.6413954
119,3.05,1.435,challenger,favori,0.41015607,0.5898439
120,4.15,1.274,challenger,favori,0.28109396,0.71890604
121,4.95,1.213,favori,favori,0.23640329,0.7635967
122,3.75,1.308,favori,favori,0.1914689,0.8085311
123,3.65,1.3230000000000002,favori,favori,0.23452961,0.7654704
124,1.98,1.877,favori,favori,0.47218633,0.5278137
125,3.5,1.345,challenger,favori,0.22033536,0.77966464
126,4.55,1.241,favori,favori,0.18918675,0.81081325
127,9.75,1.08,favori,favori,0.13658011,0.8634199
128,3.55,1.3330000000000002,favori,favori,0.2594192,0.7405808
129,4.35,1.25,favori,favori,0.2768063,0.7231937
130,2.6,1.556,challenger,challenger,0.523234,0.476766
131,1.735,2.2,favori,favori,0.46583962,0.5341604
132,1.571,2.59,favori,favori,0.3676049,0.6323951
133,3.6,1.3330000000000002,favori,favori,0.347687,0.652313
134,2.56,1.575,challenger,favori,0.49748355,0.50251645
135,3.8,1.308,favori,favori,0.30385172,0.6961483
136,3.2,1.4169999999999998,favori,favori,0.17425859,0.8257414
137,2.52,1.595,challenger,favori,0.3288055,0.6711945
138,4.65,1.233,favori,favori,0.19128782,0.8087122
139,2.27,1.69,favori,favori,0.4215517,0.5784483
140,14.5,1.057,favori,favori,0.05958754,0.94041246
141,10.0,1.083,favori,favori,0.16843128,0.8315687
142,18.5,1.041,favori,favori,0.083824456,0.91617554
143,1.82,2.06,challenger,favori,0.40727425,0.59272575
144,2.32,1.676,favori,favori,0.43669474,0.56330526
145,4.0,1.29,favori,favori,0.3540238,0.6459762
146,1.568,2.6,favori,favori,0.46389258,0.5361074
147,1.595,2.5,challenger,favori,0.44499534,0.55500466
148,2.55,1.585,challenger,favori,0.38734657,0.61265343
149,4.75,1.227,favori,favori,0.23414999,0.76585
150,2.58,1.575,challenger,favori,0.33099735,0.66900265
151,1.556,2.64,challenger,favori,0.4836188,0.5163812
152,8.0,1.108,favori,favori,0.041550815,0.9584492
153,1.649,2.38,favori,challenger,0.5762085,0.42379156
154,2.36,1.658,challenger,favori,0.43350923,0.56649077
155,2.07,1.813,challenger,challenger,0.5833547,0.4166453
156,3.79,1.304,favori,favori,0.16223204,0.83776796
157,1.529,2.71,challenger,favori,0.37771022,0.6222898
158,16.0,1.048,favori,favori,0.044632316,0.9553677
159,1.592,2.53,challenger,challenger,0.6061732,0.39382678
160,5.6,1.16,favori,favori,0.263794,0.736206
161,2.7,1.526,favori,favori,0.29992342,0.7000766
162,3.1,1.408,challenger,favori,0.3494622,0.6505378
163,17.0,1.047,favori,favori,0.0753392,0.9246608
164,3.15,1.408,favori,favori,0.3282764,0.6717236
165,1.68,2.31,favori,favori,0.4378602,0.5621398
166,1.3130000000000002,3.75,challenger,challenger,0.5947279,0.4052721
167,2.02,1.847,favori,favori,0.35866863,0.6413314
168,5.0,1.204,favori,favori,0.29890853,0.70109147
169,3.3,1.3769999999999998,favori,favori,0.35239238,0.6476076
170,1.862,2.0,challenger,challenger,0.6230951,0.3769049
171,5.65,1.171,favori,favori,0.3029517,0.6970483
172,5.46,1.178,favori,favori,0.2786008,0.7213992
173,21.0,1.036,favori,favori,0.036203206,0.9637968
174,7.25,1.121,favori,favori,0.19940162,0.8005984
175,1.8,2.09,favori,challenger,0.54950327,0.45049673
176,5.25,1.182,favori,favori,0.1762296,0.8237704
177,3.15,1.4169999999999998,favori,favori,0.2757488,0.7242512
178,4.95,1.211,favori,favori,0.18506694,0.81493306
179,5.25,1.182,favori,favori,0.17989683,0.82010317
180,13.0,1.063,favori,favori,0.06776011,0.9322399
181,12.5,1.067,favori,favori,0.08492595,0.91507405
182,2.2,1.735,challenger,favori,0.3079148,0.6920852
183,3.23,1.395,favori,favori,0.33513784,0.66486216
184,1.685,2.3,challenger,favori,0.3988819,0.6011181
185,1.943,1.909,challenger,favori,0.4344976,0.5655024
186,5.2,1.194,favori,favori,0.27149493,0.7285051
187,2.3,1.69,favori,challenger,0.508795,0.49120498
188,6.51,1.143,favori,favori,0.12369615,0.87630385
189,3.8,1.3030000000000002,favori,favori,0.24283272,0.7571673
190,5.35,1.183,favori,favori,0.27141112,0.7285889
191,2.5,1.602,favori,favori,0.46749234,0.53250766
192,1.3230000000000002,3.6,challenger,favori,0.45418787,0.54581213
193,1.459,2.93,favori,challenger,0.5767034,0.42329654
194,4.0,1.286,favori,favori,0.10897493,0.89102507
195,4.95,1.213,favori,favori,0.17689073,0.82310927
196,3.2,1.408,challenger,favori,0.25238657,0.74761343
197,2.88,1.469,challenger,challenger,0.5166848,0.4833152
198,5.48,1.1909999999999998,favori,favori,0.21957457,0.7804254
199,2.35,1.662,challenger,favori,0.4226327,0.5773673
200,15.0,1.057,favori,favori,0.05732304,0.94267696
201,5.9,1.163,favori,favori,0.24730271,0.7526973
202,4.2,1.274,favori,favori,0.28921193,0.7107881
203,2.56,1.581,favori,favori,0.42256284,0.57743716
204,1.725,2.24,challenger,favori,0.44155312,0.5584469
205,8.75,1.103,favori,favori,0.1839264,0.8160736
206,5.15,1.206,challenger,favori,0.33799207,0.6620079
207,2.49,1.61,favori,favori,0.17214781,0.8278522
208,5.0,1.215,favori,favori,0.25567383,0.7443262
209,3.85,1.308,favori,favori,0.23074341,0.7692566
210,4.13,1.279,challenger,favori,0.21664077,0.7833592
211,3.49,1.352,favori,favori,0.25049263,0.74950737
212,2.45,1.6130000000000002,favori,favori,0.14844161,0.8515584
213,3.35,1.392,challenger,favori,0.26026672,0.7397333
214,4.05,1.2990000000000002,favori,favori,0.22724372,0.7727563
215,3.0,1.444,favori,favori,0.10190517,0.89809483
216,2.19,1.741,challenger,favori,0.49825507,0.5017449
217,2.87,1.483,favori,challenger,0.5614166,0.43858337
218,4.41,1.249,favori,favori,0.29101473,0.70898527
219,2.0,1.862,favori,favori,0.37119424,0.62880576
220,2.55,1.571,challenger,favori,0.48658663,0.51341337
221,3.2,1.4,challenger,favori,0.26720446,0.73279554
222,2.82,1.4880000000000002,challenger,favori,0.35456598,0.645434
223,4.85,1.222,favori,favori,0.20392805,0.79607195
224,1.952,1.893,challenger,challenger,0.5546813,0.44531873
225,2.06,1.82,challenger,challenger,0.561239,0.43876097
226,2.3,1.685,challenger,favori,0.42432457,0.5756754
227,5.75,1.167,favori,favori,0.3080002,0.6919998
228,1.606,2.45,favori,favori,0.38888836,0.61111164
229,1.7519999999999998,2.13,challenger,challenger,0.6003755,0.39962453
230,3.55,1.3330000000000002,favori,favori,0.42796654,0.57203346
231,2.52,1.595,favori,favori,0.30739897,0.692601
232,2.09,1.8,challenger,favori,0.40170193,0.5982981
233,1.465,2.87,challenger,challenger,0.6763576,0.32364237
234,2.32,1.676,favori,favori,0.2596776,0.7403224
235,2.2,1.714,challenger,favori,0.35907787,0.6409221
236,1.595,2.5,challenger,favori,0.4901228,0.5098772
237,2.32,1.676,favori,favori,0.38961375,0.61038625
238,2.9,1.444,favori,favori,0.352852,0.647148
239,2.39,1.645,favori,favori,0.30185056,0.69814944
240,2.47,1.6130000000000002,challenger,favori,0.4976185,0.5023815
241,3.35,1.37,favori,favori,0.34364784,0.65635216
242,4.38,1.245,challenger,favori,0.20226562,0.7977344
243,5.25,1.202,favori,favori,0.17232245,0.82767755
244,3.15,1.408,favori,favori,0.2981571,0.7018429
245,3.9,1.2990000000000002,favori,favori,0.29455745,0.70544255
246,2.09,1.8,challenger,favori,0.30940467,0.6905953
247,2.9,1.465,challenger,favori,0.22604752,0.7739525
248,4.45,1.253,favori,favori,0.28498304,0.71501696
249,1.444,2.95,challenger,challenger,0.6106707,0.3893293
250,14.5,1.057,favori,favori,0.07448292,0.9255171
251,7.5,1.121,favori,favori,0.20718223,0.7928178
252,4.6,1.225,favori,favori,0.21794516,0.78205484
253,3.2,1.4,favori,favori,0.27730894,0.72269106
254,2.8,1.4880000000000002,challenger,favori,0.42031187,0.57968813
255,2.29,1.69,challenger,challenger,0.6786902,0.32130983
256,1.5319999999999998,2.7,favori,challenger,0.5192323,0.4807677
257,2.55,1.571,challenger,favori,0.3504479,0.6495521
258,3.45,1.351,favori,favori,0.25585568,0.7441443
259,24.11,1.03,favori,favori,0.06464976,0.93535024
260,1.641,2.38,challenger,favori,0.49898428,0.5010157
261,1.513,2.75,challenger,favori,0.39417386,0.60582614
262,2.41,1.629,favori,favori,0.3410393,0.6589607
263,2.4,1.641,challenger,favori,0.3188482,0.6811518
264,3.5,1.345,favori,favori,0.07994509,0.9200549
265,2.4,1.641,challenger,favori,0.2843026,0.7156974
266,2.78,1.5,challenger,favori,0.48826122,0.5117388
267,1.885,1.971,challenger,favori,0.33489835,0.66510165
268,2.03,1.84,challenger,favori,0.457972,0.542028
269,2.65,1.541,challenger,favori,0.4271397,0.5728603
270,2.89,1.457,challenger,favori,0.31575805,0.68424195
271,9.26,1.091,favori,favori,0.08099288,0.9190071
272,18.13,1.041,favori,favori,0.080483556,0.91951644
273,7.0,1.129,favori,favori,0.19392449,0.8060755
274,2.64,1.543,favori,favori,0.22704995,0.77295005
275,2.07,1.813,challenger,favori,0.3856336,0.6143664
276,2.02,1.847,challenger,favori,0.46192408,0.5380759
277,2.47,1.606,favori,favori,0.2309292,0.7690708
278,1.813,2.07,favori,challenger,0.5305459,0.4694541
279,16.3,1.053,favori,favori,0.11193138,0.8880686
280,3.1,1.4169999999999998,favori,favori,0.32860875,0.67139125
281,8.98,1.1,favori,favori,0.14242536,0.85757464
282,5.75,1.16,favori,favori,0.14705867,0.85294133
283,2.57,1.571,challenger,favori,0.42601842,0.5739816
284,2.19,1.73,challenger,favori,0.45047837,0.5495216
285,2.54,1.588,favori,challenger,0.549454,0.45054606
286,4.5,1.244,favori,favori,0.2564208,0.7435792
287,1.508,2.77,favori,challenger,0.61662483,0.3833752
288,5.28,1.197,challenger,favori,0.27975678,0.7202432
289,2.24,1.704,challenger,favori,0.49769658,0.5023034
290,1.909,1.943,challenger,favori,0.4455697,0.5544303
291,1.98,1.877,favori,favori,0.46284324,0.53715676
292,3.45,1.351,favori,favori,0.115145326,0.8848547
293,4.6,1.233,favori,favori,0.23462516,0.76537484
294,1.521,2.72,challenger,challenger,0.5734593,0.42654067
295,4.8,1.22,favori,favori,0.24111533,0.75888467
296,1.565,2.59,challenger,favori,0.4677897,0.5322103
297,1.952,1.901,challenger,favori,0.3110844,0.6889156
298,2.3,1.676,favori,favori,0.45038474,0.54961526
299,2.01,1.855,challenger,favori,0.49816978,0.5018302
300,3.15,1.4,favori,favori,0.35363668,0.6463633
301,3.0,1.444,favori,favori,0.4260558,0.5739442
302,2.22,1.714,favori,favori,0.34613734,0.65386266
303,1.595,2.48,favori,favori,0.40688956,0.59311044
304,2.06,1.82,favori,favori,0.4517933,0.5482067
305,5.1,1.204,challenger,favori,0.30183184,0.69816816
306,3.95,1.29,favori,favori,0.3286916,0.6713084
307,5.5,1.1740000000000002,favori,favori,0.3024897,0.6975103
308,1.952,1.901,challenger,challenger,0.57448214,0.42551786
309,11.81,1.07,favori,favori,0.25448656,0.74551344
310,1.833,2.04,favori,favori,0.46115416,0.53884584
311,6.0,1.148,favori,favori,0.3888992,0.6111008
312,2.48,1.595,favori,favori,0.29862583,0.7013742
313,4.55,1.238,challenger,favori,0.23966825,0.76033175
314,3.05,1.426,favori,challenger,0.5506643,0.44933566
315,3.3,1.364,favori,favori,0.29121387,0.70878613
316,1.99,1.87,favori,favori,0.39519584,0.60480416
317,6.6,1.136,favori,favori,0.2467655,0.7532345
318,2.67,1.535,favori,favori,0.35091972,0.6490803
319,1.526,2.7,challenger,challenger,0.61351055,0.38648945
320,2.47,1.599,favori,favori,0.39099324,0.60900676
321,2.57,1.571,favori,favori,0.26382154,0.73617846
322,5.65,1.163,favori,favori,0.11813235,0.88186765
323,5.75,1.16,favori,favori,0.10330552,0.8966945
324,3.83,1.3,challenger,favori,0.3221314,0.6778686
325,3.5,1.339,challenger,favori,0.32770354,0.67229646
326,2.31,1.671,challenger,favori,0.33580709,0.6641929
327,4.65,1.233,favori,favori,0.15603828,0.8439617
328,1.658,2.34,challenger,challenger,0.5295129,0.4704871
329,3.0,1.435,favori,favori,0.25948387,0.7405161
330,7.21,1.126,favori,favori,0.13781881,0.8621812
331,3.94,1.287,favori,favori,0.277781,0.722219
332,4.99,1.216,favori,favori,0.08920586,0.91079414
333,2.72,1.508,favori,favori,0.3143403,0.6856597
334,3.43,1.347,challenger,favori,0.3342483,0.6657517
335,2.05,1.826,favori,favori,0.36763227,0.63236773
336,2.72,1.513,challenger,favori,0.3525387,0.6474613
337,8.3,1.102,favori,favori,0.17096925,0.82903075
338,5.45,1.161,favori,favori,0.17240393,0.82759607
339,4.91,1.219,favori,favori,0.17769516,0.82230484
340,2.5,1.588,challenger,favori,0.25343907,0.74656093
341,5.0,1.19,favori,favori,0.15456802,0.845432
342,1.763,2.15,favori,challenger,0.5254182,0.47458178
343,2.06,1.82,challenger,favori,0.3693549,0.6306451
344,3.95,1.286,favori,favori,0.41415048,0.5858495
345,3.37,1.355,favori,favori,0.2550385,0.7449615
346,1.917,1.917,favori,favori,0.49391007,0.5060899
347,1.364,3.35,challenger,challenger,0.62026703,0.379733
348,3.25,1.385,challenger,favori,0.25042397,0.74957603
349,9.0,1.091,favori,favori,0.14017767,0.85982233
350,2.68,1.5319999999999998,favori,favori,0.19038576,0.80961424
351,14.3,1.058,favori,favori,0.0612728,0.9387272
352,1.592,2.49,challenger,challenger,0.50425196,0.49574804
353,1.408,3.1,favori,favori,0.4707318,0.5292682
354,3.08,1.42,favori,favori,0.22041184,0.77958816
355,3.8,1.3030000000000002,challenger,favori,0.23952085,0.76047915
356,1.575,2.54,challenger,challenger,0.60213065,0.39786932
357,2.08,1.806,favori,favori,0.2662444,0.7337556
358,1.625,2.44,favori,challenger,0.5338527,0.4661473
359,2.02,1.833,challenger,favori,0.4900471,0.5099529
360,2.57,1.565,favori,favori,0.2683397,0.7316603
361,6.5,1.143,favori,favori,0.162705,0.837295
362,3.0,1.435,favori,favori,0.17894661,0.8210534
363,5.3,1.172,challenger,favori,0.16143179,0.8385682
364,2.2,1.735,challenger,favori,0.36021936,0.63978064
365,2.32,1.676,favori,favori,0.43372393,0.5662761
366,1.588,2.52,challenger,challenger,0.5506929,0.44930708
367,1.529,2.69,challenger,challenger,0.5151036,0.48489645
368,1.465,2.85,favori,favori,0.40359586,0.59640414
369,1.806,2.08,favori,favori,0.37957394,0.62042606
370,1.592,2.49,challenger,challenger,0.55033666,0.44966334
371,2.52,1.581,favori,favori,0.4603728,0.5396272
372,5.01,1.21,challenger,favori,0.23425007,0.76574993
373,1.602,2.48,favori,challenger,0.5926697,0.40733024
374,6.5,1.138,challenger,favori,0.3071462,0.6928538
375,2.16,1.758,favori,favori,0.41327465,0.58672535
376,3.89,1.2990000000000002,favori,favori,0.12543845,0.87456155
377,4.25,1.263,favori,favori,0.15539342,0.8446066
378,5.35,1.171,challenger,favori,0.16261959,0.8373804
379,5.26,1.169,favori,favori,0.28353727,0.71646273
380,4.05,1.274,challenger,favori,0.3789906,0.6210094
381,1.346,3.44,challenger,challenger,0.6074209,0.39257908
382,1.962,1.893,favori,challenger,0.53107965,0.46892035
383,2.38,1.641,favori,favori,0.3747515,0.6252485
384,2.98,1.4480000000000002,favori,favori,0.17887044,0.82112956
385,1.962,1.893,favori,challenger,0.53085893,0.46914107
386,2.55,1.571,favori,favori,0.20800894,0.79199106
387,2.2,1.725,favori,challenger,0.5355067,0.4644933
388,3.18,1.395,challenger,favori,0.16644758,0.8335524
389,1.662,2.35,favori,challenger,0.54581785,0.45418215
390,3.45,1.345,favori,favori,0.2537021,0.7462979
391,1.893,1.962,challenger,challenger,0.60880035,0.39119965
392,2.17,1.741,challenger,favori,0.49940103,0.50059897
393,6.65,1.138,favori,favori,0.27095342,0.7290466
394,3.5,1.339,favori,favori,0.22836041,0.7716396
395,4.55,1.238,favori,favori,0.32436007,0.6756399
396,2.48,1.595,challenger,favori,0.3441115,0.6558885
397,2.36,1.649,challenger,favori,0.44257653,0.5574235
398,1.621,2.41,favori,favori,0.4203149,0.5796851
399,1.971,1.885,favori,favori,0.3596301,0.6403699
400,3.65,1.317,challenger,favori,0.15580964,0.84419036
401,2.9,1.465,challenger,favori,0.34157163,0.6584284
402,1.746,2.18,challenger,challenger,0.5858023,0.4141977
403,2.1,1.794,challenger,favori,0.45782757,0.54217243
404,2.17,1.7519999999999998,favori,favori,0.4166608,0.5833392
405,3.29,1.365,favori,favori,0.21451831,0.7854817
406,1.962,1.893,favori,challenger,0.5270289,0.4729711
407,2.29,1.68,favori,favori,0.38742197,0.61257803
408,3.7,1.308,favori,favori,0.3029763,0.6970237
409,1.794,2.1,favori,favori,0.49225295,0.50774705
410,2.11,1.775,favori,favori,0.39487922,0.6051208
411,2.8,1.4880000000000002,challenger,favori,0.4269756,0.5730244
412,3.35,1.364,favori,favori,0.37703133,0.6229687
413,2.26,1.704,challenger,favori,0.45785934,0.54214066
414,2.45,1.6130000000000002,challenger,challenger,0.55122495,0.44877502
415,2.44,1.617,favori,favori,0.30150962,0.6984904
416,3.01,1.4240000000000002,favori,favori,0.41969395,0.58030605
417,3.65,1.3230000000000002,favori,favori,0.2853223,0.7146777
418,3.09,1.418,favori,favori,0.338448,0.661552
419,2.32,1.676,challenger,favori,0.4258511,0.5741489
420,1.8,2.09,challenger,challenger,0.5708288,0.4291712
421,2.02,1.833,favori,favori,0.30137384,0.69862616
422,2.62,1.556,favori,favori,0.3456812,0.6543188
423,3.15,1.408,favori,favori,0.28674906,0.71325094
424,8.25,1.111,challenger,favori,0.1419689,0.8580311
425,2.85,1.476,challenger,favori,0.32757795,0.67242205
426,3.1,1.4169999999999998,favori,favori,0.25791955,0.74208045
427,1.952,1.901,challenger,favori,0.37939227,0.62060773
428,3.69,1.304,favori,favori,0.3639661,0.6360339
429,3.35,1.351,favori,favori,0.24861717,0.7513828
430,1.935,1.917,favori,favori,0.49346828,0.5065317
431,3.95,1.2819999999999998,challenger,favori,0.2923903,0.7076097
432,1.813,2.07,challenger,favori,0.4850517,0.5149483
433,2.34,1.6669999999999998,favori,challenger,0.57038033,0.4296197
434,2.89,1.463,challenger,challenger,0.53174233,0.46825764
435,3.3,1.37,favori,favori,0.46106052,0.5389395
436,2.61,1.538,favori,favori,0.31236202,0.687638
437,2.03,1.84,challenger,favori,0.4631052,0.5368948
438,2.75,1.5,challenger,favori,0.27960992,0.7203901
439,2.89,1.446,favori,favori,0.109214246,0.89078575
440,3.5,1.345,challenger,favori,0.2452603,0.7547397
441,1.725,2.2,challenger,favori,0.38263816,0.61736184
442,2.29,1.68,favori,favori,0.31673527,0.68326473
443,2.22,1.704,favori,favori,0.45941472,0.5405853
444,1.82,2.06,challenger,favori,0.43303013,0.5669699
445,3.65,1.3130000000000002,favori,favori,0.37367374,0.62632626
446,2.03,1.84,challenger,favori,0.49287486,0.50712514
447,2.37,1.645,favori,favori,0.46919417,0.5308058
448,2.14,1.769,challenger,challenger,0.5091284,0.4908716
449,1.5590000000000002,2.59,favori,favori,0.4435221,0.5564779
450,6.82,1.12,favori,favori,0.08447987,0.91552013
451,2.4,1.633,challenger,favori,0.42144227,0.5785577
452,2.39,1.6369999999999998,favori,favori,0.4495622,0.5504378
453,3.28,1.366,favori,favori,0.32978272,0.6702173
454,3.16,1.4069999999999998,favori,favori,0.22531039,0.7746896
455,2.9,1.465,favori,favori,0.30378985,0.69621015
456,3.1,1.408,favori,favori,0.35116452,0.6488355
457,1.826,2.05,favori,favori,0.4588759,0.5411241
458,3.4,1.357,favori,favori,0.3024935,0.6975065
459,3.9,1.294,favori,favori,0.27439606,0.72560394
460,2.97,1.4409999999999998,favori,favori,0.2519529,0.7480471
461,3.25,1.385,challenger,favori,0.40268832,0.5973117
462,2.47,1.599,challenger,favori,0.30973566,0.69026434
463,3.1,1.408,challenger,favori,0.27099425,0.72900575
464,2.07,1.813,challenger,favori,0.48780906,0.51219094
465,5.7,1.161,favori,favori,0.20141387,0.79858613
466,2.47,1.599,challenger,challenger,0.5048218,0.49517825
467,3.0,1.4169999999999998,favori,favori,0.26226526,0.73773474
468,3.0,1.426,challenger,favori,0.34031916,0.65968084
469,2.7,1.526,favori,favori,0.37593484,0.62406516
470,3.0,1.435,favori,favori,0.30348432,0.6965157
471,5.0,1.2,favori,favori,0.093480766,0.90651923
472,2.04,1.833,favori,favori,0.38806337,0.6119366
473,3.5,1.339,favori,favori,0.36508268,0.6349173
474,3.55,1.3330000000000002,favori,favori,0.16816044,0.83183956
475,2.73,1.518,challenger,favori,0.35040802,0.649592
476,2.32,1.676,challenger,favori,0.49031472,0.5096853
477,2.95,1.444,favori,favori,0.20570457,0.79429543
478,12.0,1.067,favori,favori,0.091979444,0.90802056
479,3.8,1.3030000000000002,favori,favori,0.32534647,0.67465353
480,1.606,2.47,favori,challenger,0.5148871,0.48511288
