,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
0,2.21,1.719,challenger,favori,0.300322,0.699678
1,3.25,1.385,challenger,favori,0.23862833,0.7613717
2,2.18,1.746,favori,favori,0.4341433,0.5658567
3,1.82,2.06,favori,favori,0.48695046,0.51304954
4,2.9,1.455,favori,favori,0.4239276,0.5760724
5,1.463,2.91,challenger,challenger,0.690648,0.30935198
6,1.971,1.885,favori,favori,0.4214548,0.5785452
7,2.06,1.82,favori,challenger,0.6233487,0.37665132
8,6.85,1.131,favori,favori,0.13619357,0.8638064
9,1.714,2.24,challenger,favori,0.42672616,0.57327384
10,4.55,1.241,favori,favori,0.24261749,0.7573825
11,1.7519999999999998,2.17,favori,favori,0.43828905,0.56171095
12,2.21,1.73,favori,favori,0.32237035,0.67762965
13,2.93,1.459,favori,favori,0.35061365,0.64938635
14,1.862,2.0,challenger,favori,0.46081775,0.53918225
15,5.85,1.154,favori,favori,0.18909371,0.8109063
16,6.5,1.133,favori,favori,0.23509258,0.7649074
17,6.0,1.148,favori,favori,0.13914627,0.86085373
18,1.952,1.901,challenger,challenger,0.5943837,0.4056163
19,2.69,1.529,favori,favori,0.2838158,0.7161842
20,2.9,1.465,challenger,favori,0.41603076,0.58396924
21,3.25,1.392,challenger,favori,0.21801037,0.78198963
22,6.25,1.143,favori,favori,0.10506612,0.8949339
23,3.25,1.392,favori,favori,0.3080715,0.6919285
24,1.885,1.971,challenger,favori,0.39770567,0.6022943
25,2.27,1.69,favori,favori,0.34372962,0.6562704
26,2.75,1.513,favori,favori,0.35601312,0.6439869
27,1.676,2.3,challenger,favori,0.31235677,0.68764323
28,2.7,1.526,favori,favori,0.3579501,0.6420499
29,2.51,1.592,favori,favori,0.34987825,0.65012175
30,1.633,2.4,favori,challenger,0.6345115,0.36548853
31,2.4,1.633,favori,favori,0.38370383,0.6162962
32,2.12,1.781,challenger,favori,0.30232143,0.69767857
33,4.5,1.23,favori,favori,0.33605653,0.66394347
34,1.357,3.4,favori,challenger,0.6024232,0.3975768
35,2.7,1.526,challenger,favori,0.3614307,0.6385693
36,3.45,1.345,favori,favori,0.16673386,0.83326614
37,2.34,1.658,favori,favori,0.2887885,0.7112115
38,1.943,1.909,challenger,favori,0.46587902,0.534121
39,5.25,1.182,favori,favori,0.13746208,0.8625379
40,2.0,1.862,challenger,challenger,0.5821861,0.41781387
41,1.952,1.901,favori,favori,0.40708095,0.59291905
42,3.9,1.294,favori,favori,0.37106997,0.62893003
43,3.45,1.345,favori,favori,0.15511835,0.84488165
44,4.25,1.256,challenger,favori,0.1920085,0.8079915
45,1.794,2.1,favori,favori,0.43529803,0.564702
46,2.48,1.602,challenger,favori,0.4097448,0.5902552
47,2.72,1.513,favori,favori,0.32393193,0.67606807
48,2.48,1.602,favori,favori,0.24890006,0.75109994
49,1.621,2.43,favori,challenger,0.57317716,0.42682284
50,1.952,1.901,challenger,favori,0.21793371,0.7820663
51,1.5,2.78,challenger,challenger,0.5247344,0.47526565
52,2.48,1.602,challenger,favori,0.47461027,0.52538973
53,1.847,2.02,challenger,favori,0.49036455,0.50963545
54,1.541,2.65,favori,challenger,0.59207326,0.40792674
55,3.65,1.3230000000000002,favori,favori,0.35068554,0.64931446
56,2.39,1.645,favori,favori,0.36286426,0.63713574
57,2.49,1.599,favori,favori,0.330917,0.669083
58,6.25,1.148,favori,favori,0.14624482,0.8537552
59,5.05,1.211,favori,favori,0.13103718,0.8689628
60,3.6,1.328,favori,favori,0.32346636,0.67653364
61,2.63,1.5519999999999998,favori,favori,0.3527816,0.6472184
62,4.1,1.278,favori,favori,0.17573911,0.8242609
63,3.3,1.37,favori,favori,0.36569428,0.6343057
64,1.641,2.4,challenger,challenger,0.5113034,0.48869655
65,2.36,1.658,favori,favori,0.19978595,0.80021405
66,2.0,1.862,favori,challenger,0.5238229,0.4761771
67,2.63,1.5519999999999998,challenger,favori,0.2759483,0.7240517
68,1.633,2.42,challenger,challenger,0.67242324,0.3275768
69,4.2,1.263,favori,favori,0.2936479,0.7063521
70,2.8,1.4880000000000002,challenger,favori,0.34990185,0.65009815
71,1.629,2.43,challenger,favori,0.43945503,0.56054497
72,3.26,1.383,challenger,favori,0.1777935,0.8222065
73,2.34,1.6669999999999998,favori,favori,0.364949,0.635051
74,2.7,1.526,favori,favori,0.39388067,0.60611933
75,2.25,1.709,challenger,favori,0.49942654,0.50057346
76,2.2,1.725,favori,favori,0.38303572,0.6169643
77,2.16,1.746,challenger,favori,0.34993005,0.65006995
78,2.5,1.595,challenger,favori,0.46251416,0.53748584
79,2.13,1.775,favori,favori,0.3687021,0.6312979
80,5.65,1.167,favori,favori,0.15166962,0.8483304
81,2.22,1.725,challenger,favori,0.46805286,0.53194714
82,2.49,1.606,challenger,favori,0.36163992,0.6383601
83,3.85,1.2990000000000002,favori,favori,0.15713161,0.8428684
84,2.65,1.5519999999999998,favori,favori,0.462493,0.537507
85,2.23,1.719,favori,challenger,0.5706817,0.42931834
86,1.426,3.05,favori,challenger,0.58368933,0.41631064
87,2.8,1.4880000000000002,challenger,favori,0.3378511,0.6621489
88,1.98,1.877,favori,favori,0.4998209,0.5001791
89,3.35,1.364,favori,favori,0.22638541,0.7736146
90,3.05,1.408,challenger,favori,0.29420668,0.7057933
91,1.735,2.2,challenger,favori,0.4941061,0.5058939
92,2.7,1.5319999999999998,favori,favori,0.22281945,0.77718055
93,1.602,2.5,favori,challenger,0.5063362,0.49366376
94,2.95,1.455,favori,favori,0.14877462,0.8512254
95,2.55,1.578,favori,favori,0.45020682,0.5497932
96,2.37,1.654,favori,favori,0.37741005,0.62258995
97,3.28,1.3730000000000002,favori,favori,0.14385861,0.8561414
98,1.556,2.62,challenger,challenger,0.526956,0.47304398
99,2.2,1.735,challenger,favori,0.3805883,0.6194117
100,4.95,1.208,favori,favori,0.18277377,0.81722623
101,2.25,1.709,favori,favori,0.32033563,0.6796644
102,2.3,1.685,favori,favori,0.31748396,0.68251604
103,2.62,1.5490000000000002,challenger,favori,0.32939714,0.67060286
104,4.65,1.235,favori,favori,0.3953249,0.6046751
105,2.75,1.513,favori,favori,0.24785846,0.75214154
106,2.58,1.575,favori,favori,0.47182518,0.5281748
107,3.55,1.339,challenger,favori,0.23308152,0.7669185
108,1.893,1.962,challenger,favori,0.46615964,0.53384036
109,5.0,1.211,favori,favori,0.094142795,0.9058572
110,3.65,1.3230000000000002,favori,favori,0.27089137,0.72910863
111,1.709,2.25,challenger,favori,0.42720008,0.5727999
112,4.6,1.235,favori,favori,0.26714712,0.7328529
113,1.847,2.02,challenger,favori,0.34672987,0.6532701
114,1.129,7.0,challenger,challenger,0.5681795,0.43182048
115,1.694,2.28,favori,favori,0.3678816,0.6321184
116,3.75,1.3130000000000002,favori,favori,0.33094686,0.66905314
117,23.5,1.029,favori,favori,0.054121137,0.94587886
118,2.72,1.513,challenger,favori,0.33998352,0.6600165
119,3.05,1.435,challenger,favori,0.46000928,0.5399907
120,4.15,1.274,challenger,favori,0.2965917,0.7034083
121,4.95,1.213,favori,favori,0.24866676,0.75133324
122,3.75,1.308,favori,favori,0.21492493,0.78507507
123,3.65,1.3230000000000002,favori,favori,0.21535671,0.7846433
124,1.98,1.877,favori,favori,0.44691783,0.55308217
125,3.5,1.345,challenger,favori,0.19446826,0.80553174
126,4.55,1.241,favori,favori,0.18121308,0.8187869
127,9.75,1.08,favori,favori,0.15735555,0.84264445
128,3.55,1.3330000000000002,favori,favori,0.25040644,0.74959356
129,4.35,1.25,favori,favori,0.3118065,0.6881935
130,2.6,1.556,challenger,challenger,0.5018977,0.49810234
131,1.735,2.2,favori,favori,0.434501,0.565499
132,1.571,2.59,favori,favori,0.39219832,0.6078017
133,3.6,1.3330000000000002,favori,favori,0.31421673,0.68578327
134,2.56,1.575,challenger,favori,0.47096854,0.52903146
135,3.8,1.308,favori,favori,0.30882937,0.69117063
136,3.2,1.4169999999999998,favori,favori,0.16867489,0.8313251
137,2.52,1.595,challenger,favori,0.30146295,0.69853705
138,4.65,1.233,favori,favori,0.2004162,0.7995838
139,2.27,1.69,favori,favori,0.41661227,0.58338773
140,14.5,1.057,favori,favori,0.06226045,0.93773955
141,10.0,1.083,favori,favori,0.14776021,0.8522398
142,18.5,1.041,favori,favori,0.08103496,0.91896504
143,1.82,2.06,challenger,favori,0.37855607,0.6214439
144,2.32,1.676,favori,favori,0.4306898,0.5693102
145,4.0,1.29,favori,favori,0.34839642,0.6516036
146,1.568,2.6,favori,favori,0.48312807,0.5168719
147,1.595,2.5,challenger,favori,0.44990492,0.5500951
148,2.55,1.585,challenger,favori,0.38462383,0.6153762
149,4.75,1.227,favori,favori,0.2587238,0.7412762
150,2.58,1.575,challenger,favori,0.3214587,0.6785413
151,1.556,2.64,challenger,favori,0.43651497,0.563485
152,8.0,1.108,favori,favori,0.046669602,0.9533304
153,1.649,2.38,favori,challenger,0.5804787,0.41952127
154,2.36,1.658,challenger,favori,0.45509207,0.5449079
155,2.07,1.813,challenger,challenger,0.57052946,0.42947057
156,3.79,1.304,favori,favori,0.15269905,0.84730095
157,1.529,2.71,challenger,favori,0.3368318,0.6631682
158,16.0,1.048,favori,favori,0.05044782,0.9495522
159,1.592,2.53,challenger,challenger,0.55388725,0.44611275
160,5.6,1.16,favori,favori,0.21325803,0.786742
161,2.7,1.526,favori,favori,0.29723543,0.7027646
162,3.1,1.408,challenger,favori,0.3048861,0.6951139
163,17.0,1.047,favori,favori,0.07245964,0.92754036
164,3.15,1.408,favori,favori,0.30303502,0.696965
165,1.68,2.31,favori,favori,0.35010916,0.64989084
166,1.3130000000000002,3.75,challenger,challenger,0.5171626,0.48283738
167,2.02,1.847,favori,favori,0.3076263,0.6923737
168,5.0,1.204,favori,favori,0.26447988,0.7355201
169,3.3,1.3769999999999998,favori,favori,0.42327666,0.57672334
170,1.862,2.0,challenger,challenger,0.5955014,0.40449858
171,5.65,1.171,favori,favori,0.27347207,0.7265279
172,5.46,1.178,favori,favori,0.26005536,0.73994464
173,21.0,1.036,favori,favori,0.0380224,0.9619776
174,7.25,1.121,favori,favori,0.16566217,0.83433783
175,1.8,2.09,favori,favori,0.478405,0.521595
176,5.25,1.182,favori,favori,0.15970844,0.84029156
177,3.15,1.4169999999999998,favori,favori,0.2443273,0.7556727
178,4.95,1.211,favori,favori,0.17105424,0.82894576
179,5.25,1.182,favori,favori,0.18880808,0.8111919
180,13.0,1.063,favori,favori,0.06583381,0.9341662
181,12.5,1.067,favori,favori,0.09617013,0.9038299
182,2.2,1.735,challenger,favori,0.30954814,0.69045186
183,3.23,1.395,favori,favori,0.31885153,0.68114847
184,1.685,2.3,challenger,favori,0.33866215,0.66133785
185,1.943,1.909,challenger,favori,0.3700977,0.6299023
186,5.2,1.194,favori,favori,0.23581177,0.76418823
187,2.3,1.69,favori,favori,0.45783663,0.5421634
188,6.51,1.143,favori,favori,0.10898769,0.8910123
189,3.8,1.3030000000000002,favori,favori,0.20344156,0.79655844
190,5.35,1.183,favori,favori,0.1935175,0.8064825
191,2.5,1.602,favori,favori,0.4330603,0.5669397
192,1.3230000000000002,3.6,challenger,favori,0.40636814,0.59363186
193,1.459,2.93,favori,favori,0.49338305,0.50661695
194,4.0,1.286,favori,favori,0.08916563,0.9108344
195,4.95,1.213,favori,favori,0.16469175,0.83530825
196,3.2,1.408,challenger,favori,0.21266907,0.7873309
197,2.88,1.469,challenger,favori,0.46591568,0.5340843
198,5.48,1.1909999999999998,favori,favori,0.21574777,0.7842522
199,2.35,1.662,challenger,favori,0.40823627,0.59176373
200,15.0,1.057,favori,favori,0.064094305,0.9359057
201,5.9,1.163,favori,favori,0.19831848,0.8016815
202,4.2,1.274,favori,favori,0.22792876,0.77207124
203,2.56,1.581,favori,favori,0.34332162,0.6566784
204,1.725,2.24,challenger,favori,0.4372558,0.5627442
205,8.75,1.103,favori,favori,0.13122493,0.86877507
206,5.15,1.206,challenger,favori,0.26641673,0.7335833
207,2.49,1.61,favori,favori,0.18065244,0.81934756
208,5.0,1.215,favori,favori,0.1998843,0.8001157
209,3.85,1.308,favori,favori,0.18666244,0.81333756
210,4.13,1.279,challenger,favori,0.22349674,0.77650326
211,3.49,1.352,favori,favori,0.20137608,0.7986239
212,2.45,1.6130000000000002,favori,favori,0.15486515,0.84513485
213,3.35,1.392,challenger,favori,0.3157949,0.6842051
214,4.05,1.2990000000000002,favori,favori,0.2295891,0.7704109
215,3.0,1.444,favori,favori,0.1337238,0.8662762
216,2.19,1.741,challenger,favori,0.4252441,0.5747559
217,2.87,1.483,favori,challenger,0.5136423,0.4863577
218,4.41,1.249,favori,favori,0.24638689,0.7536131
219,2.0,1.862,favori,favori,0.3396477,0.6603523
220,2.55,1.571,challenger,challenger,0.6124296,0.3875704
221,3.2,1.4,challenger,favori,0.37522948,0.6247705
222,2.82,1.4880000000000002,challenger,favori,0.4662556,0.5337444
223,4.85,1.222,favori,favori,0.2535988,0.7464012
224,1.952,1.893,challenger,challenger,0.6536021,0.34639788
225,2.06,1.82,challenger,challenger,0.6086457,0.39135435
226,2.3,1.685,challenger,favori,0.39812583,0.6018742
227,5.75,1.167,favori,favori,0.25165427,0.74834573
228,1.606,2.45,favori,favori,0.401237,0.598763
229,1.7519999999999998,2.13,challenger,challenger,0.5348686,0.46513137
230,3.55,1.3330000000000002,favori,favori,0.349405,0.650595
231,2.52,1.595,favori,favori,0.24714774,0.75285226
232,2.09,1.8,challenger,favori,0.45817345,0.54182655
233,1.465,2.87,challenger,challenger,0.7050754,0.2949246
234,2.32,1.676,favori,favori,0.29473764,0.70526236
235,2.2,1.714,challenger,favori,0.44285446,0.55714554
236,1.595,2.5,challenger,challenger,0.6090731,0.3909269
237,2.32,1.676,favori,favori,0.44462597,0.555374
238,2.9,1.444,favori,favori,0.2905807,0.7094193
239,2.39,1.645,favori,favori,0.35982454,0.64017546
240,2.47,1.6130000000000002,challenger,challenger,0.5990086,0.40099138
241,3.35,1.37,favori,favori,0.3062883,0.6937117
242,4.38,1.245,challenger,favori,0.24105203,0.75894797
243,5.25,1.202,favori,favori,0.26134813,0.7386519
244,3.15,1.408,favori,favori,0.35621458,0.6437854
245,3.9,1.2990000000000002,favori,favori,0.32786232,0.6721377
246,2.09,1.8,challenger,favori,0.3405487,0.6594513
247,2.9,1.465,challenger,favori,0.2822817,0.7177183
248,4.45,1.253,favori,favori,0.25143647,0.7485635
249,1.444,2.95,challenger,challenger,0.6760373,0.32396266
250,14.5,1.057,favori,favori,0.09866631,0.9013337
251,7.5,1.121,favori,favori,0.17749816,0.82250184
252,4.6,1.225,favori,favori,0.17900944,0.82099056
253,3.2,1.4,favori,favori,0.23554581,0.7644542
254,2.8,1.4880000000000002,challenger,challenger,0.5114604,0.4885396
255,2.29,1.69,challenger,challenger,0.7035193,0.29648072
256,1.5319999999999998,2.7,favori,challenger,0.5633888,0.43661118
257,2.55,1.571,challenger,favori,0.4382037,0.5617963
258,3.45,1.351,favori,favori,0.330099,0.669901
259,24.11,1.03,favori,favori,0.09408462,0.9059154
260,1.641,2.38,challenger,challenger,0.549095,0.45090503
261,1.513,2.75,challenger,favori,0.49294162,0.5070584
262,2.41,1.629,favori,favori,0.4408912,0.5591088
263,2.4,1.641,challenger,favori,0.39776206,0.60223794
264,3.5,1.345,favori,favori,0.11315215,0.88684785
265,2.4,1.641,challenger,favori,0.370135,0.629865
266,2.78,1.5,challenger,challenger,0.52713156,0.4728684
267,1.885,1.971,challenger,favori,0.39556313,0.6044369
268,2.03,1.84,challenger,favori,0.40236962,0.5976304
269,2.65,1.541,challenger,favori,0.3775438,0.6224562
270,2.89,1.457,challenger,favori,0.44578254,0.55421746
271,9.26,1.091,favori,favori,0.11273527,0.8872647
272,18.13,1.041,favori,favori,0.112232625,0.8877674
273,7.0,1.129,favori,favori,0.15189427,0.8481057
274,2.64,1.543,favori,favori,0.20774055,0.79225945
275,2.07,1.813,challenger,favori,0.46519184,0.53480816
276,2.02,1.847,challenger,favori,0.40331423,0.59668577
277,2.47,1.606,favori,favori,0.21620607,0.7837939
278,1.813,2.07,favori,challenger,0.5508306,0.44916937
279,16.3,1.053,favori,favori,0.14793026,0.85206974
280,3.1,1.4169999999999998,favori,favori,0.41069758,0.5893024
281,8.98,1.1,favori,favori,0.18601948,0.8139805
282,5.75,1.16,favori,favori,0.20833224,0.79166776
283,2.57,1.571,challenger,challenger,0.55249286,0.44750717
284,2.19,1.73,challenger,challenger,0.51621103,0.48378894
285,2.54,1.588,favori,favori,0.49231118,0.5076888
286,4.5,1.244,favori,favori,0.3130452,0.6869548
287,1.508,2.77,favori,challenger,0.65538764,0.3446124
288,5.28,1.197,challenger,favori,0.34602416,0.65397584
289,2.24,1.704,challenger,favori,0.45977032,0.5402297
290,1.909,1.943,challenger,favori,0.433385,0.566615
291,1.98,1.877,favori,favori,0.48957193,0.5104281
292,3.45,1.351,favori,favori,0.1331889,0.8668111
293,4.6,1.233,favori,favori,0.26397198,0.736028
294,1.521,2.72,challenger,challenger,0.56725615,0.43274385
295,4.8,1.22,favori,favori,0.23609471,0.7639053
296,1.565,2.59,challenger,favori,0.4404983,0.5595017
297,1.952,1.901,challenger,favori,0.26130885,0.73869115
298,2.3,1.676,favori,favori,0.44165117,0.55834883
299,2.01,1.855,challenger,challenger,0.50928766,0.49071234
300,3.15,1.4,favori,favori,0.35169655,0.64830345
301,3.0,1.444,favori,favori,0.48982036,0.51017964
302,2.22,1.714,favori,favori,0.33407974,0.66592026
303,1.595,2.48,favori,favori,0.3704031,0.6295969
304,2.06,1.82,favori,favori,0.476273,0.523727
305,5.1,1.204,challenger,favori,0.3397329,0.6602671
306,3.95,1.29,favori,favori,0.31089193,0.6891081
307,5.5,1.1740000000000002,favori,favori,0.27732265,0.72267735
308,1.952,1.901,challenger,challenger,0.54760206,0.4523979
309,11.81,1.07,favori,favori,0.24562484,0.75437516
310,1.833,2.04,favori,favori,0.4455129,0.5544871
311,6.0,1.148,favori,favori,0.39038402,0.609616
312,2.48,1.595,favori,favori,0.2951398,0.7048602
313,4.55,1.238,challenger,favori,0.21976012,0.7802399
314,3.05,1.426,favori,challenger,0.56181467,0.4381853
315,3.3,1.364,favori,favori,0.30826908,0.6917309
316,1.99,1.87,favori,favori,0.39126325,0.60873675
317,6.6,1.136,favori,favori,0.22537214,0.77462786
318,2.67,1.535,favori,favori,0.3088147,0.6911853
319,1.526,2.7,challenger,challenger,0.6188227,0.38117728
320,2.47,1.599,favori,favori,0.41784078,0.5821592
321,2.57,1.571,favori,favori,0.28842634,0.71157366
322,5.65,1.163,favori,favori,0.11820662,0.8817934
323,5.75,1.16,favori,favori,0.10592973,0.89407027
324,3.83,1.3,challenger,favori,0.26877123,0.73122877
325,3.5,1.339,challenger,favori,0.31430846,0.68569154
326,2.31,1.671,challenger,favori,0.31181568,0.6881843
327,4.65,1.233,favori,favori,0.16763085,0.83236915
328,1.658,2.34,challenger,challenger,0.52692205,0.47307795
329,3.0,1.435,favori,favori,0.2916476,0.7083524
330,7.21,1.126,favori,favori,0.12584919,0.8741508
331,3.94,1.287,favori,favori,0.2616256,0.7383744
332,4.99,1.216,favori,favori,0.087553024,0.912447
333,2.72,1.508,favori,favori,0.35668427,0.64331573
334,3.43,1.347,challenger,favori,0.3359337,0.6640663
335,2.05,1.826,favori,favori,0.3760258,0.6239742
336,2.72,1.513,challenger,favori,0.36426675,0.63573325
337,8.3,1.102,favori,favori,0.16744739,0.8325526
338,5.45,1.161,favori,favori,0.15102857,0.8489714
339,4.91,1.219,favori,favori,0.17582196,0.82417804
340,2.5,1.588,challenger,favori,0.26136953,0.7386305
341,5.0,1.19,favori,favori,0.14954108,0.8504589
342,1.763,2.15,favori,challenger,0.52297163,0.47702837
343,2.06,1.82,challenger,favori,0.38290983,0.61709017
344,3.95,1.286,favori,favori,0.4069829,0.5930171
345,3.37,1.355,favori,favori,0.22848517,0.77151483
346,1.917,1.917,favori,challenger,0.51950395,0.48049602
347,1.364,3.35,challenger,challenger,0.6870719,0.31292808
348,3.25,1.385,challenger,favori,0.32102448,0.6789755
349,9.0,1.091,favori,favori,0.12998521,0.8700148
350,2.68,1.5319999999999998,favori,favori,0.19799012,0.8020099
351,14.3,1.058,favori,favori,0.06366241,0.9363376
352,1.592,2.49,challenger,favori,0.49193776,0.50806224
353,1.408,3.1,favori,favori,0.48918688,0.5108131
354,3.08,1.42,favori,favori,0.22142345,0.77857655
355,3.8,1.3030000000000002,challenger,favori,0.22594106,0.77405894
356,1.575,2.54,challenger,challenger,0.67901874,0.32098123
357,2.08,1.806,favori,favori,0.2896462,0.7103538
358,1.625,2.44,favori,challenger,0.5323352,0.46766478
359,2.02,1.833,challenger,favori,0.49399114,0.50600886
360,2.57,1.565,favori,favori,0.26381737,0.73618263
361,6.5,1.143,favori,favori,0.135669,0.864331
362,3.0,1.435,favori,favori,0.15864444,0.84135556
363,5.3,1.172,challenger,favori,0.15556127,0.84443873
364,2.2,1.735,challenger,favori,0.34552133,0.65447867
365,2.32,1.676,favori,favori,0.41668242,0.5833176
366,1.588,2.52,challenger,challenger,0.5341165,0.4658835
367,1.529,2.69,challenger,challenger,0.6244025,0.37559748
368,1.465,2.85,favori,favori,0.48226255,0.51773745
369,1.806,2.08,favori,favori,0.39179784,0.60820216
370,1.592,2.49,challenger,challenger,0.57174134,0.4282587
371,2.52,1.581,favori,favori,0.4426056,0.5573944
372,5.01,1.21,challenger,favori,0.23175901,0.768241
373,1.602,2.48,favori,challenger,0.5746557,0.4253443
374,6.5,1.138,challenger,favori,0.2911685,0.7088315
375,2.16,1.758,favori,favori,0.4257329,0.5742671
376,3.89,1.2990000000000002,favori,favori,0.12803423,0.87196577
377,4.25,1.263,favori,favori,0.183429,0.816571
378,5.35,1.171,challenger,favori,0.124833286,0.8751667
379,5.26,1.169,favori,favori,0.2762277,0.7237723
380,4.05,1.274,challenger,favori,0.37607837,0.62392163
381,1.346,3.44,challenger,challenger,0.60149646,0.39850354
382,1.962,1.893,favori,challenger,0.5120989,0.48790106
383,2.38,1.641,favori,favori,0.37678915,0.62321085
384,2.98,1.4480000000000002,favori,favori,0.17597139,0.8240286
385,1.962,1.893,favori,challenger,0.5271847,0.4728153
386,2.55,1.571,favori,favori,0.21259445,0.78740555
387,2.2,1.725,favori,challenger,0.5346157,0.4653843
388,3.18,1.395,challenger,favori,0.19773942,0.8022606
389,1.662,2.35,favori,challenger,0.54192233,0.45807767
390,3.45,1.345,favori,favori,0.24506497,0.754935
391,1.893,1.962,challenger,challenger,0.56586784,0.43413216
392,2.17,1.741,challenger,favori,0.48948437,0.51051563
393,6.65,1.138,favori,favori,0.24156612,0.7584339
394,3.5,1.339,favori,favori,0.2193842,0.7806158
395,4.55,1.238,favori,favori,0.33366793,0.66633207
396,2.48,1.595,challenger,favori,0.3342958,0.6657042
397,2.36,1.649,challenger,favori,0.4270609,0.5729391
398,1.621,2.41,favori,favori,0.402533,0.597467
399,1.971,1.885,favori,favori,0.35928458,0.6407154
400,3.65,1.317,challenger,favori,0.16480696,0.83519304
401,2.9,1.465,challenger,favori,0.35934818,0.6406518
402,1.746,2.18,challenger,challenger,0.56971276,0.43028724
403,2.1,1.794,challenger,favori,0.45742178,0.5425782
404,2.17,1.7519999999999998,favori,favori,0.40521657,0.5947834
405,3.29,1.365,favori,favori,0.21052814,0.78947186
406,1.962,1.893,favori,challenger,0.50238216,0.4976178
407,2.29,1.68,favori,favori,0.3891772,0.6108228
408,3.7,1.308,favori,favori,0.30372375,0.69627625
409,1.794,2.1,favori,favori,0.47056705,0.52943295
410,2.11,1.775,favori,favori,0.38826746,0.61173254
411,2.8,1.4880000000000002,challenger,favori,0.41407335,0.58592665
412,3.35,1.364,favori,favori,0.356243,0.643757
413,2.26,1.704,challenger,favori,0.44315147,0.5568485
414,2.45,1.6130000000000002,challenger,challenger,0.5428635,0.45713654
415,2.44,1.617,favori,favori,0.3283757,0.6716243
416,3.01,1.4240000000000002,favori,favori,0.42386693,0.5761331
417,3.65,1.3230000000000002,favori,favori,0.26829898,0.731701
418,3.09,1.418,favori,favori,0.31999224,0.68000776
419,2.32,1.676,challenger,favori,0.42832655,0.57167345
420,1.8,2.09,challenger,challenger,0.5626799,0.4373201
421,2.02,1.833,favori,favori,0.32063884,0.67936116
422,2.62,1.556,favori,favori,0.34610826,0.65389174
423,3.15,1.408,favori,favori,0.28156435,0.71843565
424,8.25,1.111,challenger,favori,0.10872018,0.8912798
425,2.85,1.476,challenger,favori,0.30899906,0.69100094
426,3.1,1.4169999999999998,favori,favori,0.26249576,0.73750424
427,1.952,1.901,challenger,favori,0.4110908,0.5889092
428,3.69,1.304,favori,favori,0.34523606,0.65476394
429,3.35,1.351,favori,favori,0.23735213,0.76264787
430,1.935,1.917,favori,challenger,0.5020532,0.4979468
431,3.95,1.2819999999999998,challenger,favori,0.26165712,0.7383429
432,1.813,2.07,challenger,challenger,0.5092771,0.49072286
433,2.34,1.6669999999999998,favori,challenger,0.5740237,0.42597625
434,2.89,1.463,challenger,challenger,0.5142424,0.4857576
435,3.3,1.37,favori,favori,0.44660872,0.5533913
436,2.61,1.538,favori,favori,0.31387907,0.6861209
437,2.03,1.84,challenger,favori,0.45300478,0.5469952
438,2.75,1.5,challenger,favori,0.25533646,0.74466354
439,2.89,1.446,favori,favori,0.1097942,0.8902058
440,3.5,1.345,challenger,favori,0.21893615,0.78106385
441,1.725,2.2,challenger,favori,0.34663248,0.6533675
442,2.29,1.68,favori,favori,0.29687035,0.70312965
443,2.22,1.704,favori,favori,0.45081288,0.5491871
444,1.82,2.06,challenger,favori,0.42621523,0.57378477
445,3.65,1.3130000000000002,favori,favori,0.3720863,0.6279137
446,2.03,1.84,challenger,favori,0.48482418,0.5151758
447,2.37,1.645,favori,favori,0.45845675,0.54154325
448,2.14,1.769,challenger,favori,0.48635578,0.5136442
449,1.5590000000000002,2.59,favori,favori,0.42834532,0.5716547
450,6.82,1.12,favori,favori,0.08250171,0.9174983
451,2.4,1.633,challenger,favori,0.40027946,0.59972054
452,2.39,1.6369999999999998,favori,favori,0.43599147,0.56400853
453,3.28,1.366,favori,favori,0.31463677,0.68536323
454,3.16,1.4069999999999998,favori,favori,0.22364062,0.7763594
455,2.9,1.465,favori,favori,0.29936355,0.70063645
456,3.1,1.408,favori,favori,0.37497252,0.6250275
457,1.826,2.05,favori,favori,0.43393928,0.5660607
458,3.4,1.357,favori,favori,0.30596453,0.6940355
459,3.9,1.294,favori,favori,0.25088423,0.74911577
460,2.97,1.4409999999999998,favori,favori,0.21308392,0.7869161
461,3.25,1.385,challenger,favori,0.3807013,0.6192987
462,2.47,1.599,challenger,favori,0.29366678,0.7063332
463,3.1,1.408,challenger,favori,0.22746003,0.77254
464,2.07,1.813,challenger,favori,0.47553778,0.5244622
465,5.7,1.161,favori,favori,0.18599296,0.81400704
466,2.47,1.599,challenger,favori,0.45534897,0.54465103
467,3.0,1.4169999999999998,favori,favori,0.26385045,0.73614955
468,3.0,1.426,challenger,favori,0.3372177,0.6627823
469,2.7,1.526,favori,favori,0.36649597,0.63350403
470,3.0,1.435,favori,favori,0.29359734,0.70640266
471,5.0,1.2,favori,favori,0.08426297,0.91573703
472,2.04,1.833,favori,favori,0.37377816,0.62622184
473,3.5,1.339,favori,favori,0.3632816,0.6367184
474,3.55,1.3330000000000002,favori,favori,0.1871236,0.8128764
475,2.73,1.518,challenger,favori,0.36226547,0.63773453
476,2.32,1.676,challenger,favori,0.4939217,0.5060783
477,2.95,1.444,favori,favori,0.19851005,0.80148995
478,12.0,1.067,favori,favori,0.08643401,0.913566
479,3.8,1.3030000000000002,favori,favori,0.35156155,0.64843845
480,1.606,2.47,favori,challenger,0.5292023,0.47079772
