,PS_C,PS_F,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
1271,1.529,2.69,favori,challenger,0.5816959373945069,0.41830406260549313
1272,2.06,1.794,challenger,favori,0.4005815514223403,0.5994184485776597
1273,3.1,1.408,challenger,favori,0.2673974178850619,0.7326025821149381
1274,10.0,1.083,favori,favori,0.3507066652380011,0.6492933347619989
1275,7.65,1.114,challenger,favori,0.20259635898657113,0.7974036410134289
1276,2.59,1.5590000000000002,favori,favori,0.3977237150498436,0.6022762849501564
1277,2.06,1.794,favori,favori,0.21541275839352947,0.7845872416064705
1278,2.55,1.571,favori,favori,0.1019374859198946,0.8980625140801054
1279,1.235,4.6,challenger,challenger,0.6573851533554216,0.3426148466445785
1280,4.0,1.2819999999999998,favori,favori,0.2933973766250696,0.7066026233749304
1281,2.54,1.575,challenger,favori,0.24813271701859418,0.7518672829814058
1282,4.6,1.238,favori,favori,0.14037296187174075,0.8596270381282592
1283,2.34,1.649,favori,favori,0.17388247234945953,0.8261175276505405
1284,6.0,1.154,favori,favori,0.2634354781841648,0.7365645218158352
1285,1.357,3.4,challenger,favori,0.16707283749846524,0.8329271625015348
1286,8.0,1.108,favori,favori,0.14974634136523857,0.8502536586347614
1287,4.35,1.25,favori,favori,0.300232975323554,0.699767024676446
1288,33.5,1.022,favori,favori,0.0807748047746758,0.9192251952253242
1289,2.29,1.671,challenger,favori,0.35567656336028663,0.6443234366397134
1290,3.8,1.2990000000000002,favori,favori,0.430851037642779,0.569148962357221
1291,1.917,1.901,favori,challenger,0.5792170756694551,0.42078292433054487
1292,2.3,1.6669999999999998,favori,favori,0.2590814723887509,0.7409185276112491
1293,1.357,3.4,challenger,challenger,0.5042278549486272,0.4957721450513728
1294,1.121,7.3,challenger,challenger,0.5120603164583082,0.48793968354169187
1295,6.5,1.138,favori,favori,0.20858770591458364,0.7914122940854164
1296,8.25,1.105,favori,favori,0.32658881488926506,0.6734111851107349
1297,2.11,1.763,favori,favori,0.29567263982138714,0.7043273601786129
1298,1.513,2.72,challenger,favori,0.3028355753837133,0.6971644246162867
1299,2.36,1.641,favori,favori,0.3443932726845761,0.6556067273154239
1300,1.345,3.5,challenger,challenger,0.6672869527531179,0.3327130472468821
1301,4.85,1.217,favori,favori,0.16796007219177322,0.8320399278082268
1302,1.351,3.45,favori,challenger,0.5003721276908897,0.49962787230911027
1303,5.85,1.157,favori,favori,0.32064681491639646,0.6793531850836035
1304,2.47,1.599,favori,favori,0.4849328624991486,0.5150671375008514
1305,2.59,1.5590000000000002,favori,favori,0.3895230755997663,0.6104769244002337
1306,1.787,2.07,favori,favori,0.4144859418817478,0.5855140581182522
1307,2.8,1.4880000000000002,favori,favori,0.4235480333723757,0.5764519666276243
1308,1.6130000000000002,2.43,challenger,challenger,0.5423150330112181,0.45768496698878186
1309,1.781,2.08,challenger,favori,0.3999359322323992,0.6000640677676008
1310,1.699,2.26,challenger,favori,0.27908528295814206,0.7209147170418579
1311,2.87,1.476,favori,favori,0.3008688022288004,0.6991311977711996
1312,2.2,1.73,favori,challenger,0.5117221765878803,0.4882778234121197
1313,3.7,1.3130000000000002,favori,favori,0.39132745790740486,0.6086725420925951
1314,1.813,2.07,challenger,favori,0.19679965450589842,0.8032003454941016
1315,3.13,1.412,favori,favori,0.12625568533699716,0.8737443146630028
1316,4.65,1.235,favori,favori,0.24010315458924647,0.7598968454107535
1317,5.25,1.182,favori,favori,0.07652351410881142,0.9234764858911886
1318,2.33,1.662,challenger,favori,0.21343289339861005,0.78656710660139
1319,2.0,1.862,favori,favori,0.35495922321901807,0.6450407767809819
1320,3.1,1.4169999999999998,favori,favori,0.4961656956008972,0.5038343043991028
1321,7.75,1.118,favori,favori,0.2823025792516619,0.7176974207483381
1322,1.633,2.4,favori,favori,0.304668188030621,0.695331811969379
1323,2.03,1.84,favori,challenger,0.5585738134043423,0.44142618659565763
1324,11.0,1.077,favori,favori,0.15389684182396313,0.8461031581760369
1325,2.65,1.541,challenger,favori,0.145342323149244,0.854657676850756
1326,3.4,1.357,challenger,favori,0.23283978775517455,0.7671602122448254
1327,1.187,5.25,challenger,favori,0.3274501262438013,0.6725498737561987
1328,4.55,1.238,favori,favori,0.3158675591239093,0.6841324408760907
1329,2.64,1.543,favori,favori,0.18984459847378232,0.8101554015262177
1330,2.13,1.775,challenger,challenger,0.5150111149387082,0.4849888850612918
1331,26.0,1.025,favori,favori,0.10953844271323765,0.8904615572867624
1332,2.5,1.592,favori,favori,0.4407748961427336,0.5592251038572664
1333,2.65,1.541,favori,favori,0.34604202477236734,0.6539579752276327
1334,5.25,1.19,favori,favori,0.2656647388454103,0.7343352611545897
1335,2.95,1.455,favori,challenger,0.5131354055880788,0.48686459441192126
1336,4.6,1.235,favori,favori,0.18435956562561273,0.8156404343743873
1337,2.57,1.568,challenger,favori,0.4514110469067115,0.5485889530932885
1338,3.5,1.345,favori,challenger,0.6010075025525254,0.3989924974474745
1339,1.351,3.45,challenger,favori,0.461982499470298,0.538017500529702
1340,1.654,2.35,favori,challenger,0.5024681472873446,0.49753185271265543
1341,1.781,2.12,challenger,favori,0.368782702467795,0.631217297532205
1342,3.05,1.435,favori,favori,0.4551445375181309,0.5448554624818691
1343,1.73,2.2,challenger,favori,0.3261083765576436,0.6738916234423564
1344,13.0,1.067,favori,favori,0.1175165466398368,0.8824834533601632
1345,6.45,1.144,favori,favori,0.11108659961932787,0.8889134003806721
1346,9.25,1.093,favori,favori,0.09666405658208399,0.903335943417916
1347,2.01,1.855,favori,favori,0.29166367723534836,0.7083363227646516
1348,2.23,1.714,favori,challenger,0.633220762462277,0.36677923753772307
1349,2.9,1.465,challenger,favori,0.4738438545438677,0.5261561454561323
1350,3.3,1.3769999999999998,favori,favori,0.3269172060704175,0.6730827939295825
1351,1.351,3.45,challenger,favori,0.403315452999777,0.596684547000223
1352,3.8,1.3030000000000002,favori,favori,0.32573021301107186,0.6742697869889281
1353,4.9,1.215,favori,favori,0.262602955716292,0.737397044283708
1354,7.85,1.114,favori,favori,0.1803098274025402,0.8196901725974598
1355,3.3,1.3769999999999998,challenger,favori,0.3070103648879725,0.6929896351120275
1356,3.85,1.308,favori,favori,0.20692709315252267,0.7930729068474773
1357,8.05,1.113,favori,favori,0.1659410290905492,0.8340589709094508
1358,4.06,1.289,favori,favori,0.318235411541123,0.681764588458877
1359,1.909,1.909,challenger,favori,0.4204413081601065,0.5795586918398935
1360,3.25,1.3769999999999998,favori,favori,0.34815567763014366,0.6518443223698563
1361,2.8,1.4880000000000002,favori,favori,0.3448705258067868,0.6551294741932132
1362,1.87,1.952,favori,challenger,0.591318569122492,0.4086814308775079
1363,3.95,1.29,favori,favori,0.31783798255403006,0.6821620174459699
1364,3.7,1.3130000000000002,favori,favori,0.3206649398561736,0.6793350601438264
1365,4.3,1.256,favori,favori,0.2674349301077834,0.7325650698922166
1366,2.25,1.69,challenger,favori,0.4566694310622109,0.5433305689377891
1367,3.36,1.362,favori,favori,0.2580899692227153,0.7419100307772847
1368,2.35,1.645,favori,challenger,0.5517642976614099,0.44823570233859017
1369,4.4,1.247,challenger,favori,0.18095739849043713,0.8190426015095629
1370,2.25,1.69,favori,favori,0.3524689637813061,0.6475310362186939
1371,1.426,3.05,challenger,challenger,0.6016247784152143,0.39837522158478567
1372,3.75,1.308,favori,favori,0.24523620374119104,0.754763796258809
1373,1.51,2.73,challenger,challenger,0.6003908510413024,0.3996091489586976
1374,1.87,1.952,favori,favori,0.42938521079491865,0.5706147892050814
1375,8.5,1.098,favori,favori,0.069676892121737,0.930323107878263
1376,2.55,1.571,favori,favori,0.3863993287410904,0.6136006712589096
1377,2.48,1.595,favori,favori,0.40552140549763427,0.5944785945023657
1378,3.27,1.382,favori,favori,0.3206184180108813,0.6793815819891187
1379,5.25,1.1740000000000002,favori,favori,0.41808923960909317,0.5819107603909068
1380,2.29,1.671,favori,favori,0.4061644040277338,0.5938355959722662
1381,4.05,1.278,favori,favori,0.18873200717714522,0.8112679928228548
1382,2.92,1.455,challenger,favori,0.42553369056650603,0.574466309433494
1383,3.9,1.294,challenger,favori,0.25838278787291324,0.7416172121270868
1384,3.95,1.286,favori,favori,0.19705039717121287,0.8029496028287871
1385,2.05,1.8,favori,favori,0.3393056414892335,0.6606943585107665
1386,2.6,1.556,favori,favori,0.2981024903822024,0.7018975096177976
1387,2.85,1.476,favori,favori,0.4091232377715207,0.5908767622284793
1388,2.61,1.5519999999999998,favori,favori,0.40772283037484214,0.5922771696251579
1389,1.699,2.23,challenger,favori,0.3948756932798376,0.6051243067201624
1390,1.935,1.885,favori,challenger,0.5061546815503821,0.4938453184496179
1391,1.465,2.85,challenger,challenger,0.5373903204111581,0.46260967958884186
1392,2.3,1.6669999999999998,favori,challenger,0.6006869884791619,0.39931301152083803
1393,1.909,1.909,challenger,favori,0.47716017871148864,0.5228398212885114
1394,3.32,1.368,challenger,favori,0.4549076290654036,0.5450923709345964
1395,2.07,1.787,challenger,favori,0.44281703437063913,0.5571829656293609
1396,3.55,1.3330000000000002,favori,favori,0.36330224508981757,0.6366977549101824
1397,3.7,1.3130000000000002,favori,favori,0.44487276503971807,0.5551272349602819
1398,1.806,2.04,challenger,favori,0.4223643118929754,0.5776356881070246
1399,4.55,1.238,favori,favori,0.34969546333048773,0.6503045366695123
1400,2.44,1.61,challenger,favori,0.4696128498419545,0.5303871501580455
1401,2.32,1.658,challenger,favori,0.33376747918506855,0.6662325208149315
1402,2.64,1.543,favori,favori,0.4802548936477663,0.5197451063522337
1403,1.485,2.83,challenger,challenger,0.6296832586220278,0.3703167413779722
1404,2.23,1.699,favori,favori,0.46381528665630745,0.5361847133436926
1405,2.63,1.546,favori,favori,0.3527615402057003,0.6472384597942997
1406,4.85,1.211,favori,favori,0.25238189483019025,0.7476181051698098
1407,3.4,1.357,challenger,favori,0.28109356221155,0.71890643778845
1408,2.27,1.68,challenger,favori,0.43341190378958894,0.5665880962104111
1409,4.0,1.278,favori,favori,0.1960691212278518,0.8039308787721482
1410,2.59,1.5590000000000002,favori,favori,0.3549281627119081,0.6450718372880919
1411,2.05,1.8,favori,favori,0.41822035598745677,0.5817796440125432
1412,2.98,1.439,challenger,favori,0.30956809156687515,0.6904319084331249
1413,2.0,1.833,favori,favori,0.4130504972865293,0.5869495027134707
1414,2.25,1.69,favori,favori,0.2718606653418084,0.7281393346581916
1415,3.65,1.3230000000000002,favori,favori,0.4526285137530781,0.5473714862469219
1416,2.49,1.595,challenger,favori,0.4748283630983441,0.5251716369016559
1417,1.45,2.97,challenger,challenger,0.68244815242163,0.31755184757836996
1418,2.9,1.465,favori,favori,0.28770213043627557,0.7122978695637244
1419,3.3,1.3769999999999998,favori,favori,0.34318070541514534,0.6568192945848547
1420,2.17,1.7519999999999998,favori,challenger,0.5054028122644514,0.49459718773554856
1421,2.51,1.588,favori,favori,0.4171213998873702,0.5828786001126298
1422,2.22,1.719,favori,favori,0.3833725954822753,0.6166274045177247
1423,2.29,1.685,favori,favori,0.3128375250256399,0.6871624749743601
1424,3.2,1.392,challenger,favori,0.30879710074539624,0.6912028992546038
1425,1.68,2.3,challenger,favori,0.2967552634324052,0.7032447365675948
1426,2.98,1.439,favori,favori,0.4557110457895299,0.5442889542104701
1427,7.65,1.118,favori,favori,0.09899809686071481,0.9010019031392852
1428,3.1,1.4169999999999998,challenger,favori,0.3483895918494804,0.6516104081505196
1429,1.4980000000000002,2.79,challenger,challenger,0.6320495257620901,0.36795047423790994
1430,1.99,1.87,challenger,favori,0.3590169373522112,0.6409830626477888
1431,1.5619999999999998,2.59,challenger,favori,0.47828442132180204,0.521715578678198
1432,6.85,1.133,favori,favori,0.09294454745581682,0.9070554525441832
1433,1.98,1.877,challenger,challenger,0.6072286420714268,0.3927713579285732
1434,2.37,1.645,challenger,favori,0.4412169975571101,0.5587830024428899
1435,3.37,1.361,favori,favori,0.29738123754403967,0.7026187624559603
1436,5.95,1.163,favori,favori,0.09640590573193819,0.9035940942680618
1437,2.52,1.585,challenger,favori,0.38881096084286726,0.6111890391571327
1438,2.6,1.556,favori,challenger,0.5404168662665232,0.45958313373347676
1439,2.08,1.781,challenger,favori,0.45016048851348545,0.5498395114865146
1440,6.15,1.148,favori,favori,0.30364725110970914,0.6963527488902909
1441,3.75,1.308,favori,favori,0.323283958573336,0.676716041426664
1442,2.29,1.671,challenger,favori,0.4956882950487004,0.5043117049512996
1443,2.22,1.704,favori,favori,0.3957596948698253,0.6042403051301747
1444,1.571,2.55,favori,challenger,0.5609079565393045,0.4390920434606956
1445,2.25,1.69,challenger,favori,0.35139154911475257,0.6486084508852474
1446,2.3,1.6669999999999998,challenger,favori,0.3415731255151947,0.6584268744848053
1447,2.87,1.465,challenger,favori,0.26673524409021643,0.7332647559097836
1448,2.76,1.503,challenger,favori,0.39953503909271404,0.600464960907286
1449,2.24,1.694,challenger,favori,0.3658811662968704,0.6341188337031296
1450,3.3,1.37,favori,favori,0.22541948068730344,0.7745805193126966
1451,2.58,1.5619999999999998,favori,favori,0.30935285038198024,0.6906471496180198
1452,1.581,2.52,favori,favori,0.44727737176928606,0.5527226282307139
1453,2.05,1.8,challenger,favori,0.455376329378238,0.544623670621762
1454,2.09,1.775,challenger,favori,0.47673160654582425,0.5232683934541758
1455,2.75,1.5,challenger,favori,0.22068181363262818,0.7793181863673718
1456,1.662,2.31,favori,favori,0.2950805453247072,0.7049194546752928
1457,1.662,2.31,challenger,favori,0.4726733009027785,0.5273266990972215
1458,1.885,1.935,challenger,favori,0.47789174261660594,0.5221082573833941
1459,3.15,1.4,favori,favori,0.2565719701889999,0.7434280298110001
1460,1.84,1.99,favori,challenger,0.5726328031688759,0.42736719683112406
1461,2.95,1.444,favori,favori,0.4318131816789551,0.5681868183210449
1462,1.541,2.65,favori,challenger,0.5711404687589875,0.4288595312410125
1463,2.27,1.68,favori,favori,0.39330844885667826,0.6066915511433217
1464,4.3,1.26,favori,favori,0.2628473176168764,0.7371526823831236
1465,2.25,1.69,favori,challenger,0.5181909503117866,0.48180904968821336
1466,4.6,1.235,favori,favori,0.2372301790646707,0.7627698209353293
1467,3.4,1.357,favori,favori,0.2837680058492017,0.7162319941507983
1468,1.862,1.962,favori,favori,0.4459345221046489,0.5540654778953511
1469,3.7,1.3130000000000002,favori,favori,0.4305388020034433,0.5694611979965567
1470,3.9,1.294,favori,favori,0.24798162639815868,0.7520183736018413
1471,2.87,1.465,favori,favori,0.4107445404375476,0.5892554595624524
1472,2.51,1.585,challenger,favori,0.40402119067002307,0.5959788093299769
1473,8.0,1.111,favori,favori,0.22110812519042755,0.7788918748095724
1474,3.9,1.294,favori,favori,0.2889700310128347,0.7110299689871653
1475,5.25,1.19,favori,favori,0.23636404984485393,0.7636359501551461
1476,2.44,1.61,favori,favori,0.40410799798532393,0.5958920020146761
1477,2.53,1.578,challenger,favori,0.4456462868458514,0.5543537131541486
1478,3.05,1.4169999999999998,favori,favori,0.378347960929293,0.621652039070707
1479,4.88,1.209,favori,favori,0.1713336266303982,0.8286663733696018
1480,1.8,2.05,challenger,challenger,0.5824677175855888,0.41753228241441126
1481,3.85,1.2990000000000002,favori,favori,0.2883600639166818,0.7116399360833182
1482,6.05,1.15,favori,favori,0.1668055171244759,0.8331944828755241
1483,1.645,2.35,challenger,challenger,0.7050819497473981,0.2949180502526018
1484,4.19,1.267,favori,favori,0.25418480394475296,0.745815196055247
1485,3.7,1.317,challenger,favori,0.2575136806565509,0.7424863193434491
1486,4.4,1.247,challenger,favori,0.2937992350954902,0.7062007649045098
1487,6.7,1.133,favori,favori,0.12776363595401086,0.8722363640459891
1488,2.07,1.813,challenger,favori,0.36980792347864266,0.6301920765213573
1489,2.03,1.84,favori,favori,0.43425366291788403,0.565746337082116
1490,1.781,2.12,challenger,challenger,0.5983023428459798,0.40169765715402017
1491,1.813,2.07,favori,favori,0.37689755640270206,0.6231024435972979
1492,2.67,1.535,favori,favori,0.47781668774453623,0.5221833122554638
1493,2.2,1.714,favori,favori,0.3661515985612507,0.6338484014387493
1494,1.386,3.24,favori,challenger,0.5962185525911096,0.40378144740889044
1495,3.0,1.435,favori,favori,0.3864940681220218,0.6135059318779782
1496,3.43,1.3530000000000002,favori,favori,0.33425315812979783,0.6657468418702022
1497,4.05,1.278,favori,favori,0.31037040716376085,0.6896295928362391
1498,3.0,1.444,favori,favori,0.41479789268739864,0.5852021073126014
1499,2.38,1.641,challenger,favori,0.4577992035628896,0.5422007964371104
1500,2.13,1.775,challenger,favori,0.37592234340038344,0.6240776565996166
1501,2.47,1.602,favori,favori,0.3835500737350681,0.6164499262649319
1502,2.25,1.704,challenger,favori,0.459645065176711,0.540354934823289
1503,3.3,1.3769999999999998,challenger,favori,0.3377041193800544,0.6622958806199456
1504,2.53,1.581,favori,challenger,0.5482754333716324,0.4517245666283676
1505,1.294,3.9,challenger,challenger,0.6912342447464503,0.3087657552535496
1506,5.35,1.183,favori,favori,0.21805713245893632,0.7819428675410637
1507,2.93,1.465,challenger,favori,0.3256932801155996,0.6743067198844004
1508,1.5,2.77,favori,challenger,0.6116131367604896,0.38838686323951044
1509,3.7,1.317,favori,favori,0.3206522972351423,0.6793477027648577
1510,2.14,1.769,favori,favori,0.42609824300496857,0.5739017569950314
1511,2.14,1.769,favori,favori,0.39368670576622056,0.6063132942337794
1512,2.64,1.543,challenger,favori,0.31507044698714237,0.6849295530128576
1513,2.47,1.602,challenger,challenger,0.5487457180097293,0.4512542819902708
1514,5.5,1.1740000000000002,favori,favori,0.23827235683267822,0.7617276431673218
1515,2.16,1.758,favori,favori,0.43504204076765207,0.5649579592323479
1516,2.18,1.746,favori,challenger,0.5418296482996997,0.4581703517003003
1517,1.685,2.29,challenger,challenger,0.5179831372207391,0.48201686277926087
1518,3.45,1.345,favori,favori,0.2953104912057798,0.7046895087942202
1519,2.28,1.69,challenger,favori,0.28033095048150647,0.7196690495184935
1520,2.56,1.571,challenger,favori,0.40072354715239833,0.5992764528476017
1521,2.79,1.503,favori,favori,0.3077437364142618,0.6922562635857382
1522,1.4,3.2,challenger,challenger,0.6327433072019689,0.3672566927980311
1523,1.671,2.32,challenger,challenger,0.5214820445387796,0.4785179554612205
1524,2.75,1.5,favori,favori,0.32367770542414476,0.6763222945758552
1525,3.05,1.4169999999999998,favori,challenger,0.6199211814522778,0.3800788185477222
1526,1.538,2.66,challenger,challenger,0.5467284185532075,0.4532715814467925
1527,3.8,1.2990000000000002,favori,favori,0.3340764075991439,0.6659235924008561
1528,2.82,1.476,challenger,favori,0.44039555800004515,0.5596044419999548
1529,2.32,1.658,favori,favori,0.3335846213950966,0.6664153786049034
1530,2.0,1.833,favori,favori,0.46117386153111184,0.5388261384688882
1531,2.29,1.671,favori,favori,0.4985761372296461,0.5014238627703539
1532,2.32,1.658,challenger,challenger,0.5313849294352222,0.46861507056477786
1533,2.51,1.585,challenger,favori,0.4325008956687224,0.5674991043312776
1534,2.1,1.769,favori,favori,0.37932186259518397,0.620678137404816
1535,4.55,1.235,challenger,favori,0.4807292239845872,0.5192707760154128
1536,2.99,1.4369999999999998,challenger,favori,0.29223239812616497,0.707767601873835
1537,1.826,2.01,challenger,favori,0.4241469448480595,0.5758530551519405
1538,4.7,1.227,favori,favori,0.26860078680961286,0.7313992131903871
1539,2.84,1.483,favori,favori,0.3108088002193935,0.6891911997806065
1540,4.46,1.243,challenger,favori,0.21698737329905793,0.7830126267009421
1541,3.9,1.294,favori,favori,0.30744255758900774,0.6925574424109923
1542,2.23,1.699,challenger,favori,0.4158189571478076,0.5841810428521924
1543,2.4,1.625,favori,favori,0.35162042370662583,0.6483795762933742
1544,3.32,1.368,favori,favori,0.3284234332328124,0.6715765667671876
1545,2.63,1.546,favori,favori,0.3844792501579297,0.6155207498420703
1546,1.901,1.917,favori,favori,0.41481764801669685,0.5851823519833032
1547,3.5,1.345,favori,favori,0.4858922961300295,0.5141077038699705
1548,2.25,1.69,challenger,favori,0.49143729706675654,0.5085627029332435
1549,2.87,1.465,favori,favori,0.20665130732564618,0.7933486926743538
1550,1.952,1.87,favori,favori,0.4408789462141919,0.5591210537858081
1551,2.24,1.694,challenger,favori,0.4609917379837575,0.5390082620162425
1552,3.09,1.41,favori,favori,0.2693289705461652,0.7306710294538348
1553,1.709,2.21,favori,favori,0.4830366523641264,0.5169633476358736
1554,1.99,1.84,challenger,favori,0.45123564251993276,0.5487643574800672
1555,1.862,1.962,challenger,favori,0.47961873594103666,0.5203812640589633
1556,3.55,1.3330000000000002,favori,favori,0.38089182969208446,0.6191081703079155
1557,1.73,2.17,favori,favori,0.4279839525795185,0.5720160474204815
1558,1.621,2.41,challenger,challenger,0.572397611709307,0.4276023882906929
1559,3.68,1.319,favori,favori,0.23576644417954185,0.7642335558204582
1560,2.09,1.775,challenger,favori,0.4856971660378976,0.5143028339621024
1561,4.11,1.273,favori,favori,0.32051080842153123,0.6794891915784688
1562,2.38,1.633,challenger,favori,0.43928131407913396,0.560718685920866
1563,1.952,1.87,challenger,challenger,0.506496668231663,0.4935033317683371
1564,3.1,1.408,favori,favori,0.24696468277959394,0.7530353172204061
1565,4.5,1.241,favori,favori,0.30025069874666444,0.6997493012533356
1566,3.65,1.3230000000000002,favori,favori,0.35255149674806563,0.6474485032519344
1567,7.0,1.129,favori,favori,0.3380535396813247,0.6619464603186753
1568,1.8,2.05,challenger,challenger,0.557473480814251,0.44252651918574903
1569,1.581,2.52,favori,challenger,0.6582573464996161,0.3417426535003839
1570,1.741,2.15,favori,favori,0.4203810222441061,0.5796189777558939
1571,4.95,1.206,favori,favori,0.25663054029740684,0.7433694597025932
1572,2.82,1.476,favori,favori,0.3970196638018654,0.6029803361981346
1573,6.75,1.133,favori,favori,0.27960141436688013,0.7203985856331199
1574,3.18,1.395,challenger,favori,0.31330110769067265,0.6866988923093273
1575,3.59,1.334,favori,favori,0.2763645322479308,0.7236354677520692
1576,2.35,1.645,favori,favori,0.4152022207647287,0.5847977792352713
1577,5.6,1.167,favori,favori,0.25181901414347974,0.7481809858565203
1578,1.6130000000000002,2.43,challenger,challenger,0.5681611887669247,0.4318388112330754
1579,2.54,1.575,challenger,favori,0.3593227159524597,0.6406772840475403
1580,3.85,1.2990000000000002,favori,favori,0.39937872031199106,0.6006212796880089
1581,2.49,1.592,favori,favori,0.35746390189078214,0.6425360981092179
1582,1.775,2.09,challenger,favori,0.4745887280357185,0.5254112719642815
1583,3.31,1.369,challenger,favori,0.3584730066044648,0.6415269933955352
1584,3.34,1.365,challenger,favori,0.3987889506896455,0.6012110493103545
1585,3.19,1.394,challenger,favori,0.31103928789835,0.68896071210165
1586,2.24,1.694,favori,favori,0.33299734099534206,0.6670026590046579
1587,12.0,1.067,favori,favori,0.12218471672852094,0.8778152832714791
1588,1.84,1.99,favori,challenger,0.6802555220519049,0.3197444779480951
1589,2.95,1.455,favori,favori,0.343315517950493,0.656684482049507
1590,3.4,1.357,challenger,favori,0.3733444109960754,0.6266555890039246
1591,1.943,1.877,favori,favori,0.39212798062728493,0.6078720193727151
1592,5.5,1.175,favori,favori,0.24193075679608922,0.7580692432039108
1593,3.0,1.435,favori,favori,0.43185662870310526,0.5681433712968947
1594,2.35,1.645,favori,favori,0.4477523994552409,0.5522476005447591
1595,3.55,1.3330000000000002,favori,favori,0.3306111829630973,0.6693888170369027
1596,4.0,1.278,favori,favori,0.2712393188569814,0.7287606811430186
1597,2.82,1.476,favori,favori,0.3011301742977719,0.6988698257022281
1598,2.2,1.714,favori,challenger,0.507277890228006,0.4927221097719941
1599,1.556,2.6,favori,challenger,0.5430224095945779,0.456977590405422
1600,2.45,1.606,favori,favori,0.31063365899519624,0.6893663410048038
1601,2.52,1.581,favori,challenger,0.5125570784233537,0.48744292157664626
1602,2.75,1.5,favori,favori,0.39526163029638517,0.6047383697036148
1603,5.0,1.2,favori,favori,0.2694365768068313,0.7305634231931687
1604,4.9,1.211,favori,favori,0.2667731206979358,0.7332268793020642
1605,5.0,1.2,favori,favori,0.21172413722493122,0.7882758627750688
1606,3.33,1.3730000000000002,challenger,favori,0.2890019007328204,0.7109980992671796
1607,3.25,1.385,favori,favori,0.4089660862706914,0.5910339137293086
1608,1.7519999999999998,2.13,favori,favori,0.44355650693400084,0.5564434930659992
1609,2.66,1.538,favori,favori,0.36563571505160397,0.634364284948396
1610,2.86,1.481,favori,favori,0.36275250229704736,0.6372474977029526
1611,1.735,2.19,favori,challenger,0.6336628769275368,0.3663371230724632
1612,2.43,1.621,favori,favori,0.41207953601446534,0.5879204639855347
1613,1.769,2.14,challenger,challenger,0.533750877732879,0.46624912226712095
1614,4.3,1.256,favori,favori,0.2934184244030459,0.7065815755969541
1615,2.84,1.485,challenger,favori,0.39166279583651864,0.6083372041634814
1616,4.5,1.233,favori,favori,0.30042312576669594,0.6995768742333041
1617,4.0,1.2819999999999998,challenger,favori,0.211618325457818,0.788381674542182
1618,4.45,1.241,favori,favori,0.2121010987271621,0.7878989012728379
1619,2.0,1.862,challenger,challenger,0.5516354760792843,0.44836452392071574
1620,6.5,1.143,favori,favori,0.22899566061043208,0.7710043393895679
1621,3.45,1.345,favori,favori,0.3552242244873687,0.6447757755126313
1622,2.68,1.5319999999999998,favori,favori,0.34156434697865,0.65843565302135
1623,1.7519999999999998,2.17,challenger,favori,0.4322018540627225,0.5677981459372775
1624,1.741,2.15,favori,favori,0.43407662083119014,0.5659233791688099
1625,2.27,1.68,challenger,favori,0.46756693947818184,0.5324330605218182
1626,2.38,1.633,favori,favori,0.4857547591797702,0.5142452408202298
1627,1.855,1.971,favori,favori,0.40668046025945825,0.5933195397405417
1628,1.7519999999999998,2.13,favori,favori,0.4415625624470211,0.5584374375529789
1629,2.33,1.654,favori,favori,0.44113437780698006,0.5588656221930199
1630,1.671,2.29,challenger,challenger,0.5943247618783359,0.40567523812166406
1631,1.621,2.41,favori,favori,0.35779342845147144,0.6422065715485286
1632,2.3,1.6669999999999998,favori,favori,0.29840659784328083,0.7015934021567192
1633,2.71,1.524,favori,challenger,0.5237242840462943,0.4762757159537056
1634,2.26,1.685,favori,favori,0.4071404518602355,0.5928595481397645
1635,4.35,1.25,challenger,favori,0.30912718703884856,0.6908728129611514
1636,3.4,1.357,challenger,favori,0.30053292397876064,0.6994670760212394
1637,2.06,1.794,challenger,favori,0.3445661459959768,0.6554338540040232
1638,2.44,1.61,challenger,favori,0.25739992012675694,0.7426000798732431
1639,2.16,1.735,challenger,challenger,0.5600315053904066,0.43996849460959336
1640,3.6,1.328,favori,favori,0.37415216075695756,0.6258478392430424
1641,13.0,1.063,favori,favori,0.11169993181128235,0.8883000681887177
1642,1.541,2.65,challenger,favori,0.4386100952870411,0.5613899047129589
1643,2.6,1.556,favori,favori,0.3098631590440384,0.6901368409559616
1644,3.01,1.433,challenger,favori,0.3771284976724988,0.6228715023275012
1645,1.741,2.15,challenger,challenger,0.6011119678246664,0.39888803217533364
1646,2.7,1.526,favori,favori,0.45026950795801524,0.5497304920419848
1647,3.55,1.3330000000000002,favori,favori,0.20684616270178757,0.7931538372982124
1648,4.0,1.2819999999999998,favori,favori,0.24316041070679606,0.7568395892932039
1649,3.59,1.334,favori,favori,0.2574238617228548,0.7425761382771452
1650,2.04,1.806,favori,favori,0.49783535766414,0.50216464233586
1651,9.25,1.091,favori,favori,0.18553369759847316,0.8144663024015268
1652,1.769,2.1,challenger,challenger,0.5225009984237723,0.47749900157622766
1653,2.45,1.606,challenger,favori,0.4293696175419526,0.5706303824580474
1654,2.35,1.645,favori,favori,0.31036289733950573,0.6896371026604943
1655,2.27,1.68,favori,challenger,0.5130548864165368,0.48694511358346315
1656,7.3,1.121,favori,favori,0.10078426655333261,0.8992157334466674
1657,2.29,1.671,challenger,favori,0.343080717591708,0.656919282408292
