,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
9968,1.69,2.25,challenger,favori,0.02313334214804803,0.9768666578519519
9969,1.362,3.36,favori,favori,0.20333801187632455,0.796661988123675
9974,1.645,2.35,favori,challenger,0.6054963038715665,0.3945036961284331
9975,1.247,4.4,challenger,favori,0.2258561606951702,0.7741438393048302
9976,1.69,2.25,favori,favori,0.4469752365739982,0.5530247634260016
9977,3.05,1.426,challenger,favori,0.12431899055773413,0.875681009442266
9978,1.308,3.75,favori,favori,0.18971199111346174,0.8102880088865385
9979,2.73,1.51,challenger,favori,0.311579435347934,0.6884205646520657
9980,1.952,1.87,favori,favori,0.31127121232740435,0.6887287876725957
9981,1.098,8.5,favori,challenger,0.6747913263344094,0.32520867366559064
9982,1.571,2.55,favori,favori,0.10642560070648316,0.8935743992935175
9983,1.595,2.48,favori,favori,0.06987347342200279,0.9301265265779972
9985,1.382,3.27,favori,challenger,0.5681740926819286,0.4318259073180713
9986,1.1740000000000002,5.25,favori,challenger,0.526952113112505,0.47304788688749505
9987,1.671,2.29,favori,favori,0.05313340711576003,0.9468665928842401
9988,1.278,4.05,favori,challenger,0.5557526037631769,0.4442473962368232
9990,1.455,2.92,challenger,challenger,0.7335533751044282,0.2664466248955723
9991,1.294,3.9,challenger,favori,0.2995296476313504,0.7004703523686501
9992,1.286,3.95,favori,favori,0.03913015824045233,0.9608698417595477
9994,1.8,2.05,favori,favori,0.3050342584144442,0.6949657415855561
9995,1.556,2.6,favori,challenger,0.5789151903797587,0.4210848096202415
9996,1.476,2.85,favori,favori,0.15466761228967124,0.8453323877103283
9997,1.5519999999999998,2.61,favori,favori,0.24916355299327445,0.7508364470067257
9999,2.23,1.699,challenger,favori,0.1678813248069441,0.8321186751930562
10000,1.885,1.935,favori,favori,0.31922514875904945,0.680774851240951
10001,2.85,1.465,challenger,favori,0.1009267146252441,0.8990732853747557
10002,1.6669999999999998,2.3,favori,favori,0.10185502687027462,0.8981449731297256
10003,1.909,1.909,challenger,favori,0.14206494486765392,0.8579350551323462
10006,1.368,3.32,challenger,challenger,0.6602387354561506,0.3397612645438498
10007,1.787,2.07,challenger,challenger,0.6246527336956131,0.3753472663043873
10008,1.3330000000000002,3.55,favori,favori,0.05425831785173889,0.9457416821482612
10009,1.3130000000000002,3.7,favori,favori,0.2313593548780082,0.7686406451219916
10010,2.04,1.806,challenger,favori,0.0669086247086247,0.9330913752913751
10011,1.238,4.55,favori,favori,0.25807160082779285,0.7419283991722071
10012,1.61,2.44,challenger,favori,0.28522251782445307,0.7147774821755473
10013,1.658,2.32,challenger,favori,0.2851562018047311,0.7148437981952686
10014,1.543,2.64,favori,favori,0.34084679834269616,0.6591532016573036
10015,2.83,1.485,challenger,favori,0.4015894457709473,0.5984105542290525
10016,1.699,2.23,favori,favori,0.052953868843574683,0.9470461311564256
10017,1.546,2.63,favori,favori,0.034860201399907274,0.9651397986000927
10018,1.211,4.85,favori,favori,0.06860981306275427,0.9313901869372458
10019,1.357,3.4,challenger,favori,0.01893124098124098,0.9810687590187589
10020,1.68,2.27,challenger,challenger,0.5235805841217601,0.47641941587823944
10021,1.278,4.0,favori,favori,0.0914064316402552,0.9085935683597451
10022,1.5590000000000002,2.59,favori,favori,0.07311380374011954,0.9268861962598804
10023,1.8,2.05,favori,favori,0.05795937950937951,0.9420406204906203
10024,1.439,2.98,challenger,favori,0.4714287783424011,0.5285712216575992
10025,1.833,2.0,favori,favori,0.3728784145592969,0.6271215854407026
10026,1.69,2.25,favori,favori,0.19563923492228458,0.8043607650777159
10027,1.3230000000000002,3.65,favori,favori,0.08737828670297715,0.9126217132970229
10028,1.595,2.49,challenger,favori,0.35535572052646375,0.6446442794735361
10029,2.97,1.45,challenger,favori,0.18344108097784573,0.8165589190221547
10030,1.465,2.9,favori,favori,0.13612398369604256,0.8638760163039574
10031,1.3769999999999998,3.3,favori,favori,0.25329722947331296,0.7467027705266862
10032,1.7519999999999998,2.17,favori,favori,0.3075458392253116,0.6924541607746886
10033,1.588,2.51,favori,favori,0.23672599100246178,0.7632740089975385
10034,1.719,2.22,favori,challenger,0.5417070136176171,0.45829298638238297
10035,1.685,2.29,favori,favori,0.012442013542013545,0.9875579864579865
10037,1.392,3.2,challenger,challenger,0.6696639767926145,0.33033602320738537
10038,2.3,1.68,challenger,challenger,0.6550129986027049,0.3449870013972955
10039,1.439,2.98,favori,challenger,0.5130880801688851,0.486911919831115
10040,1.118,7.65,favori,favori,0.4524297592758119,0.5475702407241884
10041,1.4169999999999998,3.1,challenger,favori,0.06988868435486084,0.9301113156451392
10042,2.79,1.4980000000000002,challenger,favori,0.4164173703976336,0.5835826296023665
10043,1.87,1.99,challenger,favori,0.23764299279152235,0.762357007208478
10044,2.59,1.5619999999999998,challenger,favori,0.037146683871683864,0.9628533161283159
10045,1.133,6.85,favori,favori,0.14165860299830887,0.8583413970016912
10046,1.877,1.98,challenger,favori,0.19177810163692527,0.8082218983630751
10047,1.645,2.37,challenger,favori,0.09824539924299991,0.9017546007570006
10048,1.361,3.37,favori,challenger,0.5065964134764444,0.4934035865235557
10049,1.163,5.95,favori,favori,0.38851303935703235,0.6114869606429679
10050,1.585,2.52,challenger,favori,0.052329861804861794,0.9476701381951379
10052,1.556,2.6,favori,favori,0.3828965999772503,0.6171034000227502
10054,1.781,2.08,challenger,favori,0.16725790489997816,0.8327420951000224
10056,1.148,6.15,favori,favori,0.28932243145047987,0.7106775685495206
10057,1.308,3.75,favori,challenger,0.5993114447390302,0.40068855526096936
10059,1.671,2.29,challenger,challenger,0.5808638954308981,0.4191361045691022
10060,1.704,2.22,favori,challenger,0.5388692405739823,0.46113075942601756
10064,2.55,1.571,favori,favori,0.2981141893280437,0.7018858106719562
10067,1.69,2.25,challenger,challenger,0.5679696037021108,0.4320303962978889
10068,1.6669999999999998,2.3,challenger,challenger,0.633583758793666,0.366416241206334
10069,1.465,2.87,challenger,favori,0.20345519072430843,0.796544809275692
10070,1.503,2.76,challenger,favori,0.38599340838899693,0.6140065916110031
10072,1.694,2.24,challenger,favori,0.41933919858091667,0.5806608014190832
10073,1.37,3.3,favori,favori,0.14577534742519274,0.8542246525748078
10075,1.5619999999999998,2.58,favori,favori,0.12714137262806008,0.8728586273719403
10076,2.52,1.581,favori,favori,0.14981077235458054,0.8501892276454197
10077,1.8,2.05,challenger,favori,0.15401084324172568,0.8459891567582745
10078,1.775,2.09,challenger,favori,0.28322393626549625,0.716776063734504
10079,1.5,2.75,challenger,favori,0.2173741472150142,0.7826258527849862
10080,2.31,1.662,favori,challenger,0.6317560466107678,0.36824395338923227
10082,2.31,1.662,challenger,favori,0.28781462841532013,0.7121853715846801
10084,1.935,1.885,challenger,challenger,0.6266791614049949,0.37332083859500614
10088,1.4,3.15,favori,challenger,0.618239446913595,0.3817605530864049
10089,1.99,1.84,favori,favori,0.30984740947981293,0.6901525905201868
10091,1.444,2.95,favori,favori,0.12244216310005795,0.8775578368999423
10092,2.65,1.541,favori,favori,0.1953361615508674,0.8046638384491329
10094,1.68,2.27,favori,challenger,0.6321807061531522,0.3678192938468482
10095,1.26,4.3,favori,favori,0.2793865580068368,0.7206134419931632
10097,1.69,2.25,favori,challenger,0.5267264048644855,0.47327359513551465
10098,1.235,4.6,favori,favori,0.4421483109393865,0.5578516890606131
10099,1.357,3.4,favori,favori,0.2264317448890978,0.7735682551109022
10100,1.962,1.862,favori,favori,0.43976588697817093,0.5602341130218292
10101,1.3130000000000002,3.7,favori,challenger,0.5276808808696278,0.47231911913037233
10102,1.294,3.9,favori,challenger,0.663663313999382,0.33633668600061795
10103,1.465,2.87,favori,favori,0.24099369984161018,0.7590063001583897
10104,1.585,2.51,challenger,favori,0.09936410358647206,0.9006358964135285
10105,1.111,8.0,favori,favori,0.209965188105668,0.7900348118943318
10106,1.294,3.9,favori,favori,0.29098773755945295,0.7090122624405474
10107,1.19,5.25,favori,challenger,0.5934010123863068,0.40659898761369334
10108,1.61,2.44,favori,favori,0.1797589688089688,0.8202410311910313
10109,1.578,2.53,challenger,challenger,0.6254980996385797,0.37450190036142045
10110,1.4169999999999998,3.05,favori,favori,0.38732139380227576,0.6126786061977241
10112,1.209,4.88,favori,favori,0.16718255538750892,0.8328174446124913
10113,2.05,1.8,challenger,favori,0.19336287634196192,0.8066371236580381
10114,1.2990000000000002,3.85,favori,favori,0.1381449903897273,0.8618550096102732
10115,1.15,6.05,favori,favori,0.24697579609932538,0.753024203900675
10116,2.35,1.645,challenger,favori,0.25354332203743957,0.7464566779625605
10117,1.267,4.19,favori,favori,0.21775895459889275,0.7822410454011076
10118,1.317,3.7,challenger,favori,0.39013218058769267,0.6098678194123069
10119,1.247,4.4,challenger,favori,0.4699163312178015,0.5300836687821986
10120,1.133,6.7,favori,challenger,0.5668716633211998,0.4331283366788011
10121,1.813,2.07,challenger,favori,0.3457180254386136,0.6542819745613861
10122,1.84,2.03,favori,challenger,0.7379469815544996,0.26205301844549994
10123,2.12,1.781,challenger,favori,0.17285615773115767,0.8271438422688419
10124,2.07,1.813,favori,challenger,0.5781382662573068,0.4218617337426936
10125,1.535,2.67,favori,favori,0.15457189444542394,0.8454281055545764
10126,1.714,2.2,favori,challenger,0.6566676022009932,0.34333239779900665
10127,3.24,1.386,favori,challenger,0.7785182274861042,0.22148177251389595
10128,1.435,3.0,favori,challenger,0.6169714342388812,0.3830285657611187
10129,1.3530000000000002,3.43,favori,challenger,0.5838649070056193,0.41613509299438084
10130,1.278,4.05,favori,challenger,0.599430848971039,0.40056915102896123
10131,1.444,3.0,favori,favori,0.3956474091268209,0.6043525908731795
10133,1.641,2.38,challenger,favori,0.18132448988919578,0.8186755101108038
10134,1.775,2.13,challenger,challenger,0.6687763753446413,0.3312236246553582
10135,1.602,2.47,favori,challenger,0.659475676421961,0.34052432357803875
10136,1.704,2.25,challenger,favori,0.30646514536337865,0.6935348546366215
10137,1.3769999999999998,3.3,challenger,favori,0.18639620819496985,0.8136037918050304
10138,1.581,2.53,favori,favori,0.3378472650156863,0.6621527349843139
10139,3.9,1.294,challenger,favori,0.3498420795093093,0.6501579204906903
10140,1.183,5.35,favori,challenger,0.6642506918348249,0.33574930816517506
10141,1.465,2.93,challenger,favori,0.062245951923893074,0.9377540480761066
10142,2.77,1.5,favori,favori,0.27442693952074765,0.7255730604792521
10143,1.317,3.7,favori,favori,0.272742270844051,0.7272577291559496
10144,1.769,2.14,favori,favori,0.4617715966953581,0.5382284033046421
10145,1.769,2.14,favori,favori,0.12684441391941395,0.873155586080586
10146,1.543,2.64,challenger,challenger,0.5896592672205675,0.4103407327794328
10147,1.602,2.47,challenger,favori,0.17330657988382464,0.8266934201161752
10148,1.1740000000000002,5.5,favori,favori,0.24623388784418215,0.7537661121558183
10149,1.758,2.16,favori,favori,0.21152056489262377,0.7884794351073765
10150,1.746,2.18,favori,challenger,0.6667453473210505,0.3332546526789496
10151,2.29,1.685,challenger,favori,0.27560188422688453,0.7243981157731161
10152,1.345,3.45,favori,favori,0.26921962334191446,0.7307803766580857
10153,1.69,2.28,challenger,favori,0.22235916188476443,0.7776408381152355
10154,1.571,2.56,challenger,challenger,0.5671255678274248,0.4328744321725749
10155,1.503,2.79,favori,favori,0.4338645620719148,0.5661354379280851
10156,3.2,1.4,challenger,challenger,0.6345410194037132,0.36545898059628684
10157,2.32,1.671,challenger,favori,0.491743195234991,0.508256804765009
10160,1.5,2.75,favori,favori,0.3269745212647689,0.6730254787352311
10162,1.4169999999999998,3.05,favori,favori,0.36776868305140664,0.6322313169485935
10163,2.66,1.538,challenger,favori,0.36760535496131275,0.6323946450386877
10164,1.2990000000000002,3.8,favori,favori,0.3060487102940068,0.6939512897059938
10166,1.476,2.82,challenger,challenger,0.56455616381353,0.43544383618647003
10167,1.658,2.32,favori,favori,0.3244314190625338,0.6755685809374672
10168,1.833,2.0,favori,favori,0.29738764647804933,0.7026123535219508
10170,1.671,2.29,favori,favori,0.3529397747161679,0.6470602252838326
10171,1.658,2.32,challenger,challenger,0.6710646754432358,0.3289353245567642
10172,1.585,2.51,challenger,favori,0.0480002200413965,0.9519997799586037
10173,1.769,2.1,favori,challenger,0.5197904970286232,0.4802095029713767
10174,1.235,4.55,challenger,challenger,0.6359712792968982,0.36402872070310166
10175,1.4369999999999998,2.99,challenger,challenger,0.5506586679660213,0.44934133203397897
10178,2.01,1.826,challenger,favori,0.267917488111113,0.732082511888887
10179,1.227,4.7,favori,favori,0.18832884938389366,0.8116711506161061
10180,1.483,2.84,favori,challenger,0.503869533122477,0.4961304668775231
10181,1.243,4.46,challenger,challenger,0.5811140337560614,0.4188859662439385
10184,1.294,3.9,favori,favori,0.24950221240747572,0.7504977875925242
10185,1.699,2.23,challenger,challenger,0.5266827007357965,0.4733172992642038
10186,1.625,2.4,favori,favori,0.1067590213707861,0.8932409786292139
10187,1.368,3.32,favori,favori,0.27537111891003074,0.7246288810899697
10188,1.546,2.63,favori,favori,0.4795336667460507,0.5204663332539492
10191,1.917,1.901,favori,favori,0.2267750784475244,0.7732249215524758
10192,1.345,3.5,favori,favori,0.22856187932294755,0.7714381206770531
10193,1.69,2.25,challenger,favori,0.1704384768825946,0.8295615231174057
10194,1.465,2.87,favori,challenger,0.6830634358503556,0.31693656414964466
10195,1.87,1.952,favori,favori,0.18959921875510127,0.8104007812448987
10196,1.694,2.24,challenger,favori,0.3441719112586762,0.655828088741324
10198,1.41,3.09,favori,favori,0.15566181444475163,0.8443381855552482
10200,2.21,1.709,favori,favori,0.16314543079899127,0.836854569201009
10201,1.84,1.99,challenger,challenger,0.6380787862979811,0.36192121370201846
10202,1.962,1.862,challenger,favori,0.3903893588781358,0.6096106411218644
10203,1.3330000000000002,3.55,favori,favori,0.23193848738730888,0.768061512612691
10204,2.17,1.73,favori,favori,0.15665470766763345,0.8433452923323668
10206,2.41,1.621,challenger,favori,0.16220665559930272,0.8377933444006972
10207,1.319,3.68,favori,challenger,0.7084064006341096,0.2915935993658905
10208,1.775,2.09,challenger,challenger,0.6500363557065575,0.3499636442934432
10209,1.273,4.11,favori,favori,0.33654856236814445,0.6634514376318552
10210,1.633,2.38,challenger,challenger,0.6252421416818477,0.3747578583181527
10211,1.87,1.952,challenger,favori,0.4647229554673052,0.5352770445326945
10212,1.408,3.1,favori,favori,0.3032616198043441,0.6967383801956556
10213,1.241,4.5,favori,favori,0.06425495582848524,0.9357450441715152
10214,1.3230000000000002,3.65,favori,favori,0.255676844655173,0.7443231553448278
10215,1.129,7.0,favori,challenger,0.6969787004566758,0.3030212995433245
10216,2.05,1.8,challenger,favori,0.41008613435255276,0.5899138656474465
10217,2.52,1.581,favori,favori,0.13846839533016003,0.8615316046698399
10218,2.15,1.741,favori,favori,0.15257116967140194,0.8474288303285982
10219,1.206,4.95,favori,favori,0.4632335858114818,0.5367664141885182
10220,1.476,2.82,favori,favori,0.4105271060638711,0.5894728939361289
10222,1.133,6.75,favori,favori,0.22132275429249118,0.7786772457075092
10223,1.395,3.18,challenger,favori,0.3339956730747754,0.6660043269252245
10224,1.334,3.59,favori,challenger,0.7555339320809914,0.2444660679190091
10226,1.645,2.35,favori,favori,0.22307235486391838,0.7769276451360825
10227,1.167,5.6,favori,favori,0.3118270805845714,0.6881729194154287
10228,2.43,1.6130000000000002,challenger,challenger,0.5065336052492398,0.4934663947507601
10229,1.575,2.54,challenger,challenger,0.5259147528426166,0.4740852471573836
10230,1.2990000000000002,3.85,favori,challenger,0.6865744704212194,0.31342552957878045
10231,1.592,2.49,favori,favori,0.19947928901164214,0.8005207109883582
10232,2.09,1.775,challenger,challenger,0.6719560041180012,0.3280439958819988
10233,1.369,3.31,challenger,favori,0.1344405181419889,0.8655594818580112
10234,1.365,3.34,challenger,favori,0.3995160697145994,0.6004839302854008
10235,1.394,3.19,challenger,favori,0.14128492504227808,0.8587150749577221
10236,1.694,2.24,favori,favori,0.16221671677995228,0.8377832832200479
10237,1.067,12.0,favori,favori,0.23497208200259093,0.7650279179974095
10238,1.99,1.84,favori,favori,0.4018113473042269,0.5981886526957733
10239,1.455,2.95,favori,challenger,0.6076189111026573,0.39238108889734225
10240,1.357,3.4,challenger,favori,0.3735384378005896,0.6264615621994104
10241,1.877,1.943,favori,favori,0.3501103775490454,0.6498896224509553
10242,1.175,5.5,favori,favori,0.2502889440624738,0.7497110559375268
10243,1.435,3.0,favori,favori,0.24986002414575348,0.7501399758542467
10244,1.645,2.35,favori,challenger,0.5536483832057286,0.44635161679427143
10245,1.3330000000000002,3.55,favori,favori,0.19894541102910065,0.8010545889708993
10246,1.278,4.0,favori,favori,0.3487476717554888,0.6512523282445115
10247,1.476,2.82,favori,challenger,0.6336897488345701,0.3663102511654303
10248,1.714,2.2,favori,favori,0.14408276886651897,0.8559172311334818
10249,2.6,1.556,favori,favori,0.17828299331387581,0.8217170066861247
10250,1.606,2.45,favori,challenger,0.6483641205200024,0.351635879479997
10251,1.581,2.52,favori,favori,0.35143699257005273,0.6485630074299472
10252,1.5,2.75,favori,favori,0.2250973888468381,0.7749026111531623
10253,1.2,5.0,favori,favori,0.27043050364668014,0.7295694963533197
10254,1.211,4.9,favori,challenger,0.8153703424886092,0.18462965751139118
10255,1.2,5.0,favori,favori,0.21209424759107431,0.787905752408926
10256,1.3730000000000002,3.33,challenger,favori,0.2051318921274805,0.7948681078725198
10257,1.385,3.25,favori,challenger,0.6319000333515821,0.36809996664841893
10258,2.13,1.7519999999999998,favori,favori,0.4810850981032945,0.5189149018967055
10259,1.538,2.66,favori,challenger,0.6473354651282663,0.3526645348717332
10260,1.481,2.86,favori,favori,0.11171298129974602,0.8882870187002538
10262,2.19,1.735,favori,challenger,0.6028243175417637,0.3971756824582366
10263,1.621,2.43,favori,favori,0.18957589404060005,0.8104241059594001
10264,2.14,1.769,challenger,favori,0.27000069557028045,0.7299993044297196
10265,1.256,4.3,favori,favori,0.2539308220202811,0.7460691779797188
10266,1.485,2.84,challenger,challenger,0.6975848705302261,0.3024151294697734
10267,1.233,4.5,favori,favori,0.3548008442063946,0.6451991557936053
10268,1.2819999999999998,4.0,challenger,favori,0.1274249570690748,0.8725750429309254
10269,1.241,4.45,favori,favori,0.07981432404884423,0.9201856759511562
10270,1.862,2.0,challenger,favori,0.2959748596089154,0.7040251403910857
10271,1.143,6.5,favori,challenger,0.5455778503043749,0.45442214969562533
10272,1.345,3.45,favori,challenger,0.5335134494590374,0.46648655054096233
10274,1.5319999999999998,2.68,favori,favori,0.4455475423441368,0.5544524576558633
10275,2.17,1.7519999999999998,challenger,favori,0.4289456716829781,0.5710543283170219
10278,2.15,1.741,favori,favori,0.45437639566316024,0.5456236043368399
10279,1.68,2.27,challenger,challenger,0.5798243959944425,0.42017560400555787
10282,1.633,2.38,favori,favori,0.409204333729566,0.590795666270434
10283,1.971,1.855,favori,favori,0.13361044576338693,0.8663895542366133
10284,2.13,1.7519999999999998,favori,favori,0.15989741255476553,0.8401025874452346
10285,1.654,2.33,favori,challenger,0.6595981299144613,0.340401870085539
10286,2.29,1.671,challenger,favori,0.25445473230011323,0.7455452676998867
10287,2.41,1.621,favori,challenger,0.5409916673196085,0.4590083326803919
10288,1.6669999999999998,2.3,favori,favori,0.18550167691785355,0.8144983230821472
10289,1.524,2.71,favori,challenger,0.8103668761922633,0.189633123807737
10290,1.685,2.26,favori,favori,0.479964657727893,0.5200353422721069
10291,1.25,4.35,challenger,challenger,0.6823987054195558,0.3176012945804436
10292,1.357,3.4,challenger,favori,0.27268158537369086,0.7273184146263101
10293,1.794,2.06,challenger,challenger,0.5090274020613025,0.4909725979386975
10294,1.61,2.44,challenger,favori,0.08599070929070932,0.9140092907092904
10295,1.735,2.16,challenger,favori,0.4620480925679063,0.5379519074320938
10297,1.328,3.6,favori,favori,0.028900003264709134,0.9710999967352909
10298,1.063,13.0,favori,challenger,0.5233979059897791,0.4766020940102212
10299,2.65,1.541,challenger,favori,0.10784777412130352,0.8921522258786964
10300,1.556,2.6,favori,challenger,0.5547421090089822,0.4452578909910183
10301,1.433,3.01,challenger,favori,0.15293992942901619,0.8470600705709836
10302,2.15,1.741,challenger,favori,0.18279869215751587,0.8172013078424842
10303,1.526,2.7,favori,favori,0.3547040710119961,0.6452959289880043
10304,1.3330000000000002,3.55,favori,favori,0.2670995741186918,0.732900425881308
10305,1.2819999999999998,4.0,favori,challenger,0.5869004557276234,0.413099544272377
10306,1.334,3.59,favori,favori,0.4083157637747454,0.5916842362252543
10307,1.806,2.04,favori,favori,0.11299577887712559,0.8870042211228737
10308,1.091,9.25,favori,challenger,0.5912594377930286,0.40874056220697136
10309,2.1,1.769,challenger,favori,0.17772847454403196,0.822271525455968
10310,1.606,2.45,challenger,favori,0.49747192071774127,0.5025280792822587
10311,1.645,2.35,favori,challenger,0.7163625430211346,0.28363745697886583
10312,1.68,2.27,favori,favori,0.3798139970265895,0.6201860029734102
10313,1.121,7.3,favori,challenger,0.5669381095856331,0.4330618904143675
10314,1.671,2.29,challenger,favori,0.24339497192693793,0.7566050280730626
10315,1.7519999999999998,2.13,challenger,favori,0.40359428626928606,0.5964057137307134
10316,1.182,5.3,favori,favori,0.3831356008370714,0.6168643991629288
10317,1.714,2.2,favori,favori,0.4908846778866127,0.5091153221133873
10318,1.649,2.34,favori,favori,0.40022982914917926,0.5997701708508211
10319,1.16,5.75,challenger,challenger,0.5583324663382716,0.4416675336617286
10320,1.23,4.65,favori,favori,0.21106743515230544,0.7889325648476946
10321,1.2,5.0,favori,favori,0.3118018719670421,0.6881981280329579
10322,1.541,2.65,challenger,favori,0.39538930320625354,0.6046106967937467
10323,1.0590000000000002,14.0,favori,challenger,0.7428005238834692,0.2571994761165311
10324,1.086,9.6,favori,favori,0.19843063354773893,0.8015693664522612
10325,1.345,3.45,challenger,challenger,0.6078024692283979,0.39219753077160213
10326,2.05,1.826,challenger,favori,0.4002587609672749,0.5997412390327251
10327,1.05,15.5,favori,favori,0.20376840051073813,0.7962315994892618
10328,1.149,6.1,favori,challenger,0.6042552947597066,0.395744705240293
10329,1.746,2.14,favori,favori,0.35449217101268204,0.6455078289873186
10330,1.138,6.5,challenger,favori,0.22441391631244578,0.775586083687554
10331,1.3330000000000002,3.55,challenger,favori,0.23042752782992731,0.7695724721700729
10332,1.435,3.0,challenger,challenger,0.7021828822867581,0.29781711771324215
10333,3.75,1.308,challenger,challenger,0.6813239096730586,0.3186760903269416
10334,1.067,11.61,favori,favori,0.14226786637854755,0.8577321336214521
10335,1.518,2.73,favori,favori,0.32954149340511607,0.6704585065948848
10336,1.091,9.25,favori,favori,0.45747725535558376,0.5425227446444161
10337,1.138,6.65,favori,favori,0.14746160184844406,0.852538398151556
10339,1.35,3.41,favori,favori,0.11599897727831171,0.8840010227216882
10340,2.67,1.535,challenger,challenger,0.6335501673060894,0.36644983269391024
10341,1.735,2.16,favori,challenger,0.8123299887549114,0.1876700112450888
10342,1.087,9.5,favori,favori,0.20395213871911785,0.796047861280882
10343,2.37,1.6369999999999998,favori,favori,0.18540948876544863,0.8145905112345516
10344,1.847,1.98,challenger,favori,0.3757047777000565,0.6242952222999435
10345,1.633,2.38,favori,challenger,0.53815676789185,0.4618432321081501
10346,1.398,3.16,favori,favori,0.2057654544801605,0.7942345455198395
10347,1.345,3.5,challenger,favori,0.08424277470895115,0.9157572252910489
10348,1.926,1.893,favori,favori,0.46639235475566776,0.5336076452443321
10349,1.578,2.53,favori,favori,0.022231254856254854,0.9777687451437452
10350,1.455,2.92,challenger,favori,0.17134549110160568,0.828654508898394
10352,1.714,2.2,favori,favori,0.11405850848497907,0.8859414915150207
10353,1.826,2.01,favori,favori,0.2596420665935373,0.7403579334064628
10354,1.943,1.877,favori,favori,0.3232786742669097,0.6767213257330907
10355,1.121,7.3,challenger,challenger,0.5096056498197367,0.4903943501802633
10356,1.463,2.91,favori,challenger,0.7696945869919556,0.2303054130080447
10357,2.26,1.685,challenger,favori,0.4811866599860407,0.5188133400139594
10358,1.5619999999999998,2.58,challenger,favori,0.4902482401327608,0.5097517598672392
10359,1.806,2.04,challenger,favori,0.48443354266992045,0.5155664573300796
10361,2.04,1.806,favori,challenger,0.5628893131378421,0.4371106868621576
10362,1.25,4.35,favori,favori,0.47694822943430093,0.5230517705656991
10363,1.154,5.98,favori,favori,0.12767354093275152,0.8723264590672488
10364,1.138,6.5,favori,challenger,0.637316427638409,0.36268357236159116
10365,1.339,3.55,favori,challenger,0.5531148904672895,0.4468851095327104
10366,1.465,2.87,favori,challenger,0.5591143897932136,0.4408856102067868
10367,1.694,2.24,challenger,challenger,0.5483643616359556,0.4516356383640442
10368,2.34,1.649,favori,challenger,0.7804413225663228,0.21955867743367755
10369,4.45,1.244,challenger,challenger,0.5081313895255068,0.4918686104744929
10370,1.3769999999999998,3.25,favori,favori,0.18827898236953977,0.8117210176304607
10371,1.5,2.75,challenger,challenger,0.6967480900420525,0.30325190995794715
10372,2.47,1.599,challenger,challenger,0.5946946195617255,0.40530538043827513
10373,1.658,2.32,favori,favori,0.23588922313496627,0.7641107768650337
10374,1.476,2.82,challenger,favori,0.20193618992684562,0.7980638100731547
10375,1.465,2.87,challenger,favori,0.2860973006565601,0.7139026993434401
10376,2.25,1.69,challenger,challenger,0.6368165019371752,0.36318349806282474
10377,1.182,5.3,favori,favori,0.19263889490282693,0.807361105097173
10378,3.35,1.364,challenger,favori,0.23286472938825878,0.7671352706117416
10379,1.196,5.1,favori,favori,0.4730565058866142,0.5269434941133863
10380,1.355,3.42,favori,challenger,0.5872519903471144,0.41274800965288555
10381,2.0,1.862,challenger,favori,0.2237360587125293,0.7762639412874706
10382,1.629,2.39,favori,challenger,0.5426951282979146,0.45730487170208556
10383,1.962,1.893,favori,challenger,0.7208760933510935,0.2791239066489065
10384,1.885,1.935,favori,challenger,0.7190220475976361,0.28097795240236345
10385,1.571,2.55,favori,favori,0.2966468031882118,0.7033531968117881
10386,1.725,2.18,challenger,challenger,0.5915406610927378,0.4084593389072618
10387,1.241,4.5,favori,challenger,0.6184312064082341,0.38156879359176626
10388,1.222,4.75,favori,challenger,0.5914961082811971,0.4085038917188031
10389,1.227,4.7,favori,favori,0.21303862561587047,0.7869613743841295
10390,1.294,3.9,favori,challenger,0.655106017319454,0.34489398268054633
10391,1.495,2.8,favori,favori,0.4806438379187602,0.5193561620812399
10392,2.99,1.452,challenger,challenger,0.7802413424810482,0.21975865751895166
10393,1.671,2.32,favori,challenger,0.7137516812280911,0.2862483187719087
10394,1.61,2.46,favori,favori,0.297365801518743,0.7026341984812575
10395,2.51,1.588,challenger,favori,0.45176158921058285,0.5482384107894172
10396,1.259,4.21,favori,favori,0.4835510555749718,0.5164489444250281
10397,1.263,4.2,favori,favori,0.45968267166867904,0.5403173283313212
10398,1.364,3.35,challenger,favori,0.035032104007104,0.9649678959928962
10399,1.658,2.34,challenger,favori,0.17790538879764886,0.8220946112023513
10402,1.943,1.877,challenger,favori,0.1880304374504066,0.8119695625495935
10403,2.6,1.556,challenger,favori,0.11922831776067079,0.8807716822393299
10404,1.8,2.05,challenger,favori,0.4612595572727928,0.5387404427272071
10405,1.235,4.6,challenger,favori,0.28736665633128483,0.7126333436687148
10407,1.317,3.7,favori,favori,0.28231749422747887,0.7176825057725211
10408,2.44,1.61,challenger,challenger,0.7728922594519344,0.2271077405480656
10409,1.599,2.47,favori,favori,0.24353631770763345,0.7564636822923657
10410,1.617,2.42,challenger,favori,0.3985602017006042,0.6014397982993961
10411,1.909,1.909,favori,favori,0.2863793220539352,0.7136206779460649
10412,3.75,1.308,challenger,favori,0.20653993904150772,0.7934600609584925
10413,1.2990000000000002,3.84,favori,favori,0.22552372379082913,0.7744762762091709
10414,1.775,2.09,challenger,favori,0.1987619156986804,0.8012380843013195
