,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
15461,1.356,3.61,challenger,favori,0.4552306300874284,0.5447693699125716
15462,1.649,2.44,challenger,favori,0.16276041666666666,0.8372395833333334
15463,1.962,1.943,challenger,favori,0.39772357723577234,0.6022764227642277
15464,1.2990000000000002,4.04,favori,favori,0.4552306300874284,0.5447693699125716
15465,1.735,2.26,challenger,favori,0.16276041666666666,0.8372395833333334
15466,1.769,2.2,challenger,favori,0.24712930604093858,0.7528706939590614
15467,1.382,3.42,favori,favori,0.4552306300874284,0.5447693699125716
15468,2.47,1.6369999999999998,challenger,favori,0.4552306300874284,0.5447693699125716
15469,2.23,1.7519999999999998,challenger,challenger,0.7666666666666667,0.23333333333333334
15470,1.296,4.08,favori,favori,0.4552306300874284,0.5447693699125716
15471,1.215,5.26,favori,favori,0.39772357723577234,0.6022764227642277
15472,1.556,2.7,challenger,favori,0.287900612171408,0.7120993878285921
15473,1.167,6.4,favori,favori,0.287900612171408,0.7120993878285921
15474,1.071,12.0,favori,favori,0.16276041666666666,0.8372395833333334
15475,2.48,1.633,favori,challenger,0.7666666666666667,0.23333333333333334
15476,1.1,9.0,favori,favori,0.16276041666666666,0.8372395833333334
15477,1.413,3.22,favori,favori,0.39772357723577234,0.6022764227642277
15478,5.5,1.2,challenger,favori,0.034578146611341634,0.9654218533886584
15479,1.154,6.91,favori,favori,0.287900612171408,0.7120993878285921
15481,2.74,1.543,challenger,favori,0.16276041666666666,0.8372395833333334
15482,1.095,9.5,favori,favori,0.16276041666666666,0.8372395833333334
15483,1.273,4.36,favori,favori,0.16276041666666666,0.8372395833333334
15484,1.833,2.1,challenger,favori,0.287900612171408,0.7120993878285921
15485,1.269,4.42,favori,favori,0.16276041666666666,0.8372395833333334
15486,2.21,1.763,challenger,favori,0.287900612171408,0.7120993878285921
15487,1.202,5.56,favori,favori,0.287900612171408,0.7120993878285921
15488,3.79,1.324,challenger,favori,0.034578146611341634,0.9654218533886584
15489,1.324,3.79,favori,favori,0.034578146611341634,0.9654218533886584
15490,1.1,9.0,favori,favori,0.287900612171408,0.7120993878285921
15491,1.4409999999999998,3.07,favori,favori,0.16276041666666666,0.8372395833333334
15492,2.37,1.68,challenger,favori,0.287900612171408,0.7120993878285921
15493,1.3090000000000002,3.94,challenger,favori,0.15873015873015872,0.8412698412698413
15494,1.595,2.58,challenger,favori,0.034578146611341634,0.9654218533886584
15496,1.151,7.01,favori,challenger,0.5595279416869142,0.4404720583130857
15497,1.077,12.0,favori,favori,0.287900612171408,0.7120993878285921
15498,1.091,10.0,favori,favori,0.39772357723577234,0.6022764227642277
15499,4.21,1.285,challenger,favori,0.39772357723577234,0.6022764227642277
15500,2.47,1.6369999999999998,favori,favori,0.24712930604093858,0.7528706939590614
15501,1.105,8.5,favori,challenger,0.5595279416869142,0.4404720583130857
15502,1.152,7.0,favori,challenger,0.5595279416869142,0.4404720583130857
15503,1.286,4.2,challenger,favori,0.39772357723577234,0.6022764227642277
15504,1.68,2.37,favori,favori,0.4552306300874284,0.5447693699125716
15505,2.13,1.813,challenger,favori,0.39772357723577234,0.6022764227642277
15506,1.068,12.7,favori,challenger,0.5595279416869142,0.4404720583130857
15507,1.207,5.44,challenger,favori,0.4552306300874284,0.5447693699125716
15508,1.402,3.29,favori,favori,0.287900612171408,0.7120993878285921
15509,2.52,1.617,challenger,favori,0.287900612171408,0.7120993878285921
15510,1.19,5.76,challenger,favori,0.287900612171408,0.7120993878285921
15511,1.187,5.85,favori,favori,0.287900612171408,0.7120993878285921
15512,1.337,3.77,favori,favori,0.287900612171408,0.7120993878285921
15513,2.67,1.565,challenger,favori,0.4552306300874284,0.5447693699125716
15514,1.304,3.99,favori,favori,0.24712930604093858,0.7528706939590614
15515,1.023,32.42,favori,favori,0.16276041666666666,0.8372395833333334
15516,1.085,10.75,favori,favori,0.24712930604093858,0.7528706939590614
15517,1.297,4.07,favori,challenger,0.5595279416869142,0.4404720583130857
15518,1.083,11.0,favori,favori,0.24712930604093858,0.7528706939590614
15519,1.943,1.962,favori,favori,0.16276041666666666,0.8372395833333334
15520,1.07,12.83,favori,favori,0.16276041666666666,0.8372395833333334
15521,1.585,2.61,challenger,favori,0.16276041666666666,0.8372395833333334
15522,1.855,2.07,challenger,favori,0.4552306300874284,0.5447693699125716
15523,1.071,12.0,favori,favori,0.16276041666666666,0.8372395833333334
15524,1.952,1.952,favori,favori,0.24712930604093858,0.7528706939590614
15525,1.298,4.06,favori,favori,0.287900612171408,0.7120993878285921
15526,1.042,20.0,favori,favori,0.4552306300874284,0.5447693699125716
15527,1.156,6.8,favori,favori,0.287900612171408,0.7120993878285921
15528,2.29,1.719,favori,favori,0.16276041666666666,0.8372395833333334
15529,1.541,2.75,challenger,favori,0.287900612171408,0.7120993878285921
15531,1.13,8.0,favori,favori,0.16276041666666666,0.8372395833333334
15532,1.452,3.01,favori,favori,0.287900612171408,0.7120993878285921
15533,1.578,2.63,favori,favori,0.16276041666666666,0.8372395833333334
15536,2.22,1.758,challenger,favori,0.39772357723577234,0.6022764227642277
15537,1.317,3.85,challenger,favori,0.16276041666666666,0.8372395833333334
15538,1.182,6.0,favori,favori,0.39772357723577234,0.6022764227642277
15539,1.45,3.02,favori,favori,0.287900612171408,0.7120993878285921
15540,1.192,5.7,favori,favori,0.16276041666666666,0.8372395833333334
15542,1.5490000000000002,2.72,favori,favori,0.15873015873015872,0.8412698412698413
15544,1.328,3.75,favori,favori,0.16276041666666666,0.8372395833333334
15545,2.78,1.524,challenger,favori,0.287900612171408,0.7120993878285921
15546,4.19,1.287,challenger,challenger,0.5595279416869142,0.4404720583130857
15547,1.152,7.0,favori,challenger,0.5595279416869142,0.4404720583130857
15548,2.05,1.87,favori,favori,0.4552306300874284,0.5447693699125716
15549,1.098,9.25,favori,challenger,0.5595279416869142,0.4404720583130857
15550,1.29,4.15,favori,favori,0.39772357723577234,0.6022764227642277
15551,2.53,1.6130000000000002,favori,favori,0.4552306300874284,0.5447693699125716
15552,1.063,14.0,favori,challenger,0.5595279416869142,0.4404720583130857
15553,1.077,11.5,favori,challenger,0.5595279416869142,0.4404720583130857
15554,1.13,8.0,favori,favori,0.287900612171408,0.7120993878285921
15555,1.244,4.7,favori,favori,0.24712930604093858,0.7528706939590614
15556,1.308,3.95,favori,favori,0.16276041666666666,0.8372395833333334
15557,1.6669999999999998,2.4,challenger,favori,0.39772357723577234,0.6022764227642277
15558,1.229,4.96,favori,favori,0.16276041666666666,0.8372395833333334
15559,1.476,2.9,favori,challenger,0.5595279416869142,0.4404720583130857
15560,2.24,1.746,challenger,challenger,0.5595279416869142,0.4404720583130857
15561,1.07,12.75,favori,favori,0.16276041666666666,0.8372395833333334
15562,1.139,7.5,favori,favori,0.287900612171408,0.7120993878285921
15563,1.372,3.49,favori,favori,0.24712930604093858,0.7528706939590614
15564,2.09,1.84,favori,favori,0.24712930604093858,0.7528706939590614
15565,1.5490000000000002,2.72,favori,favori,0.287900612171408,0.7120993878285921
15566,1.011,61.0,favori,challenger,0.5595279416869142,0.4404720583130857
15567,1.392,3.35,challenger,favori,0.24712930604093858,0.7528706939590614
15568,1.141,7.38,challenger,favori,0.4552306300874284,0.5447693699125716
15569,1.714,2.3,challenger,favori,0.36024844720496896,0.639751552795031
15570,1.23,4.95,favori,challenger,0.5595279416869142,0.4404720583130857
15571,1.033,23.5,favori,favori,0.287900612171408,0.7120993878285921
15572,1.565,2.67,favori,favori,0.08791208791208792,0.9120879120879121
15573,3.26,1.4069999999999998,favori,challenger,0.5595279416869142,0.4404720583130857
15574,1.091,10.0,favori,challenger,0.5595279416869142,0.4404720583130857
15575,1.383,3.41,favori,favori,0.287900612171408,0.7120993878285921
15576,1.36,3.58,challenger,favori,0.08791208791208792,0.9120879120879121
15577,1.385,3.4,favori,favori,0.08791208791208792,0.9120879120879121
15578,1.26,4.55,challenger,favori,0.24712930604093858,0.7528706939590614
15579,1.461,2.97,favori,favori,0.4552306300874284,0.5447693699125716
15580,1.649,2.44,challenger,favori,0.39772357723577234,0.6022764227642277
15581,1.645,2.45,favori,challenger,0.5595279416869142,0.4404720583130857
15582,1.833,2.1,challenger,favori,0.287900612171408,0.7120993878285921
15583,1.159,6.7,favori,favori,0.4552306300874284,0.5447693699125716
15584,2.54,1.61,favori,favori,0.287900612171408,0.7120993878285921
15585,1.4069999999999998,3.26,favori,challenger,0.5595279416869142,0.4404720583130857
15586,2.73,1.546,favori,favori,0.4552306300874284,0.5447693699125716
15587,1.048,17.0,favori,favori,0.287900612171408,0.7120993878285921
15588,1.098,9.25,favori,favori,0.287900612171408,0.7120993878285921
15589,1.4369999999999998,3.09,challenger,favori,0.24712930604093858,0.7528706939590614
15590,1.063,13.75,favori,favori,0.4552306300874284,0.5447693699125716
15591,1.617,2.52,challenger,favori,0.08791208791208792,0.9120879120879121
15592,1.307,3.96,favori,favori,0.08791208791208792,0.9120879120879121
15593,1.49,2.84,favori,favori,0.287900612171408,0.7120993878285921
15594,1.013,60.0,favori,favori,0.08791208791208792,0.9120879120879121
15595,1.183,5.95,favori,favori,0.08791208791208792,0.9120879120879121
15597,1.4169999999999998,3.2,challenger,favori,0.08791208791208792,0.9120879120879121
15598,1.262,4.51,favori,favori,0.39772357723577234,0.6022764227642277
15599,1.132,7.85,favori,favori,0.08791208791208792,0.9120879120879121
15604,1.45,2.7,challenger,favori,0.4552306300874284,0.5447693699125716
15605,2.32,1.704,favori,favori,0.034578146611341634,0.9654218533886584
