,PS_F,PS_C,Vainqueur,Prediction,Proba_Challenger,Proba_Favori
14580,1.446,3.04,favori,favori,0.3684210526315789,0.631578947368421
14581,2.8,1.5,favori,favori,0.2631578947368421,0.7368421052631579
14582,2.0,1.909,challenger,favori,0.42105263157894735,0.5789473684210527
14583,1.045,17.0,favori,favori,0.47368421052631576,0.5263157894736842
14584,1.295,4.09,favori,challenger,0.631578947368421,0.3684210526315789
14585,1.685,2.36,challenger,favori,0.3684210526315789,0.631578947368421
14586,2.28,1.725,challenger,favori,0.05263157894736842,0.9473684210526315
14587,1.131,7.94,favori,favori,0.42105263157894735,0.5789473684210527
14588,1.426,3.15,favori,favori,0.10526315789473684,0.8947368421052632
14589,1.261,4.53,challenger,favori,0.21052631578947367,0.7894736842105263
14590,1.155,6.84,favori,challenger,0.6842105263157895,0.3157894736842105
14591,1.158,6.71,favori,favori,0.2631578947368421,0.7368421052631579
14592,1.469,2.93,favori,favori,0.47368421052631576,0.5263157894736842
14593,2.56,1.602,favori,favori,0.2631578947368421,0.7368421052631579
14594,1.5,2.8,favori,favori,0.42105263157894735,0.5789473684210527
14595,1.6130000000000002,2.53,challenger,favori,0.3157894736842105,0.6842105263157895
14596,1.917,1.99,challenger,favori,0.42105263157894735,0.5789473684210527
14597,1.05,16.0,favori,challenger,0.631578947368421,0.3684210526315789
14598,1.26,4.55,favori,favori,0.3157894736842105,0.6842105263157895
14599,1.2990000000000002,4.04,favori,challenger,0.631578947368421,0.3684210526315789
14600,1.244,4.7,favori,challenger,0.5789473684210527,0.42105263157894735
14601,1.351,3.65,challenger,challenger,0.631578947368421,0.3684210526315789
14602,1.161,6.6,favori,favori,0.3157894736842105,0.6842105263157895
14603,1.5519999999999998,2.71,challenger,favori,0.3157894736842105,0.6842105263157895
14604,1.806,2.14,favori,favori,0.3684210526315789,0.631578947368421
14605,1.763,2.21,challenger,favori,0.10526315789473684,0.8947368421052632
14606,1.515,2.79,favori,favori,0.3157894736842105,0.6842105263157895
14607,1.709,2.31,challenger,challenger,0.631578947368421,0.3684210526315789
14608,1.2,5.51,favori,favori,0.2631578947368421,0.7368421052631579
14609,1.459,2.98,favori,favori,0.47368421052631576,0.5263157894736842
14610,1.243,4.71,favori,favori,0.10526315789473684,0.8947368421052632
14611,1.585,2.61,challenger,favori,0.2631578947368421,0.7368421052631579
14612,1.146,7.25,favori,favori,0.42105263157894735,0.5789473684210527
14613,1.901,2.01,challenger,favori,0.3157894736842105,0.6842105263157895
14614,1.5619999999999998,2.68,favori,favori,0.3157894736842105,0.6842105263157895
14615,1.847,2.08,challenger,favori,0.0,1.0
14616,2.33,1.699,challenger,favori,0.47368421052631576,0.5263157894736842
14619,2.04,1.877,challenger,favori,0.3684210526315789,0.631578947368421
14620,1.606,2.55,favori,favori,0.3684210526315789,0.631578947368421
14621,1.351,3.65,favori,favori,0.3157894736842105,0.6842105263157895
14622,1.098,9.25,favori,favori,0.47368421052631576,0.5263157894736842
14623,1.5,2.85,challenger,favori,0.3684210526315789,0.631578947368421
14624,1.319,3.83,favori,favori,0.42105263157894735,0.5789473684210527
14625,1.541,2.75,favori,favori,0.2631578947368421,0.7368421052631579
14626,2.21,1.763,favori,favori,0.10526315789473684,0.8947368421052632
14627,2.23,1.7519999999999998,challenger,challenger,0.6842105263157895,0.3157894736842105
14628,2.14,1.806,favori,favori,0.47368421052631576,0.5263157894736842
14629,1.422,3.17,challenger,challenger,0.5263157894736842,0.47368421052631576
14631,1.84,2.09,challenger,favori,0.21052631578947367,0.7894736842105263
14632,1.575,2.64,challenger,favori,0.21052631578947367,0.7894736842105263
14634,1.6369999999999998,2.47,challenger,favori,0.3157894736842105,0.6842105263157895
14635,2.15,1.8,favori,favori,0.0,1.0
14636,1.382,3.42,favori,favori,0.21052631578947367,0.7894736842105263
14637,1.714,2.3,challenger,favori,0.2631578947368421,0.7368421052631579
14638,1.261,4.53,favori,favori,0.2631578947368421,0.7368421052631579
14639,1.29,4.15,favori,favori,0.05263157894736842,0.9473684210526315
14640,1.058,14.79,favori,favori,0.3157894736842105,0.6842105263157895
14641,1.599,2.57,challenger,challenger,0.5263157894736842,0.47368421052631576
14642,1.671,2.39,favori,favori,0.21052631578947367,0.7894736842105263
14643,1.412,3.23,favori,favori,0.3157894736842105,0.6842105263157895
14644,1.61,2.54,favori,favori,0.05263157894736842,0.9473684210526315
14645,1.314,3.88,favori,favori,0.0,1.0
14646,2.42,1.658,challenger,challenger,0.631578947368421,0.3684210526315789
14647,1.694,2.34,favori,challenger,0.631578947368421,0.3684210526315789
14648,2.66,1.568,challenger,favori,0.3157894736842105,0.6842105263157895
14649,2.7,1.556,challenger,favori,0.2631578947368421,0.7368421052631579
14650,1.901,2.01,challenger,favori,0.10526315789473684,0.8947368421052632
14651,2.06,1.862,challenger,favori,0.10526315789473684,0.8947368421052632
14652,1.4369999999999998,3.09,favori,favori,0.3157894736842105,0.6842105263157895
14653,1.225,5.04,favori,favori,0.3684210526315789,0.631578947368421
14654,1.565,2.67,favori,favori,0.15789473684210525,0.8421052631578947
14655,1.337,3.77,favori,favori,0.2631578947368421,0.7368421052631579
14656,2.03,1.885,favori,favori,0.2631578947368421,0.7368421052631579
14657,2.25,1.741,favori,favori,0.2631578947368421,0.7368421052631579
14658,1.3,4.03,favori,favori,0.2631578947368421,0.7368421052631579
14659,1.654,2.43,challenger,favori,0.2631578947368421,0.7368421052631579
14660,1.4780000000000002,2.89,favori,favori,0.42105263157894735,0.5789473684210527
14661,1.524,2.81,favori,favori,0.3684210526315789,0.631578947368421
14662,2.24,1.746,favori,favori,0.05263157894736842,0.9473684210526315
14663,1.206,5.45,favori,favori,0.3157894736842105,0.6842105263157895
14664,1.51,2.81,favori,favori,0.2631578947368421,0.7368421052631579
14665,1.699,2.33,favori,favori,0.2631578947368421,0.7368421052631579
14666,1.6130000000000002,2.53,favori,favori,0.21052631578947367,0.7894736842105263
14667,1.68,2.37,favori,favori,0.3684210526315789,0.631578947368421
14668,2.32,1.704,challenger,favori,0.21052631578947367,0.7894736842105263
14669,1.056,15.0,favori,favori,0.3684210526315789,0.631578947368421
